"msa","empirical","homo","power","exp"
"Los Angeles",1502,1232.3561693341,12742.6314399179,1274.36233444065
"Los Angeles",1543,1232.35235426216,9088.48945970739,1119.69064350793
"Los Angeles",1172,1232.38687601069,6003.80872390372,654.645162372863
"Los Angeles",1395,1232.36612574136,12383.6297839663,1441.69015535692
"Los Angeles",1776,1232.33067348747,7064.53705891276,766.309208073457
"Los Angeles",1232,1232.38129297858,10992.6269074909,1139.4410594114
"Los Angeles",1676,1232.33997854099,13443.345872939,1396.49533266154
"Los Angeles",1590,1232.34798088701,19036.7228213365,2117.13851663896
"Los Angeles",2772,1232.2379951545,8436.0598271671,877.563857358716
"Los Angeles",2465,1232.26656166878,16854.4376357518,1681.39396551478
"Los Angeles",1292,1232.37570994647,8688.66438159046,916.40121876134
"Los Angeles",1607,1232.34639902791,8936.69295376394,934.647133620483
"Los Angeles",1279,1232.37691960343,10951.5584091164,1184.22541246661
"Los Angeles",1035,1232.399623934,13521.2576014554,1393.77622447105
"Los Angeles",714,1232.42949315577,7938.00264085641,804.73745621599
"Los Angeles",1874,1232.32155453503,10967.3828012982,1121.07049630142
"Los Angeles",1579,1232.34900444289,8556.42145391553,936.535465893713
"Los Angeles",1251,1232.37952501841,7533.10122043871,818.982360692075
"Los Angeles",1073,1232.39608801366,6754.69904514032,696.33567941953
"Los Angeles",1463,1232.35979830497,11641.2016199309,1198.11064068953
"Los Angeles",849,1232.41693133353,15839.2185037656,1588.07542773795
"Los Angeles",872,1232.41479117122,7261.11283853369,779.646461997952
"Los Angeles",860,1232.41590777764,13953.3394459434,1404.16335095358
"Los Angeles",1703,1232.33746617654,8509.0663312406,874.41427030632
"Los Angeles",2753,1232.23976311466,15755.9595771411,1614.60523128334
"Los Angeles",1008,1232.40213629845,10918.1380275319,1145.28643669789
"Los Angeles",1267,1232.37803620985,15772.7334908779,1569.46529248885
"Los Angeles",844,1232.41739658621,10258.184858441,1093.81300468628
"Los Angeles",2955,1232.22096690657,15991.929294077,1627.6542448553
"Los Angeles",1443,1232.36165931567,8971.28732377727,947.798970377697
"Los Angeles",1340,1232.37124352079,11119.9651784308,1135.21555313467
"Los Angeles",2767,1232.23846040717,12273.701516196,1255.16079466878
"Los Angeles",1860,1232.32285724253,14453.7309133663,1467.36380449122
"Los Angeles",1596,1232.3474225838,13744.9918667948,1392.12326885784
"Los Angeles",1531,1232.35347086858,13523.67441815,1361.3488621409
"Los Angeles",1136,1232.39022582995,9458.02193737295,970.861965026484
"Los Angeles",845,1232.41730353567,9750.1186843514,991.092261309952
"Los Angeles",1364,1232.36901030794,7921.4817124829,871.435531934379
"Los Angeles",466,1232.45256968848,10062.8790133631,1020.25178068012
"Los Angeles",3362,1232.18309533878,10473.1063339871,1078.9396950543
"Los Angeles",1513,1232.35514577821,21159.0146698493,2140.87714087726
"Los Angeles",1039,1232.39925173186,9427.33307490411,928.936051004735
"Los Angeles",1216,1232.38278178714,8239.63771121176,838.850557687393
"Los Angeles",2139,1232.29689614323,26673.7898797154,2677.88415947627
"Los Angeles",825,1232.41916454637,16191.3799572799,1750.55488305602
"Los Angeles",1783,1232.33002213373,9634.88560377238,938.254303541008
"Los Angeles",1179,1232.38622465694,8215.5753932365,825.869550797973
"Los Angeles",1671,1232.34044379366,9246.64420176284,927.955015063471
"Los Angeles",3594,1232.16150761463,12798.3076017358,1307.7257445447
"Los Angeles",3881,1232.13480211105,22352.1809084618,2294.78296416221
"Los Angeles",1162,1232.38780651604,8622.40219476572,866.121640796455
"Los Angeles",1094,1232.39413395243,15458.6195457674,1570.73655970173
"Los Angeles",1014,1232.40157799524,11338.3545048687,1121.93423383384
"Los Angeles",2011,1232.30880661172,11530.0328281323,1236.67647936017
"Los Angeles",2483,1232.26488675915,15684.5929416885,1562.04840544613
"Los Angeles",1072,1232.3961810642,10405.3667051568,1090.41707532188
"Los Angeles",1081,1232.39534360938,7344.25868445881,836.520249938574
"Los Angeles",1853,1232.32350859627,12710.5022574062,1293.46749008214
"Los Angeles",1125,1232.39124938584,10187.2998986963,1079.88890701044
"Los Angeles",1178,1232.38631770748,11188.5762163923,1147.15836730123
"Los Angeles",966,1232.40604442092,7821.74916964343,903.659470549331
"Los Angeles",2055,1232.30471238818,13631.5148737773,1444.68811126817
"Los Angeles",2017,1232.30824830851,14989.6233079934,1502.36772579228
"Los Angeles",2096,1232.30089731624,9267.48898493852,1020.60464832712
"Los Angeles",2571,1232.25669831206,10786.963266134,1261.10566110044
"Los Angeles",220,1232.47546012012,5731.50046955979,770.604498531602
"Los Angeles",873,1232.41469812069,9446.02003777839,1108.27076373002
"Los Angeles",859,1232.41600082818,7390.10599789632,759.119046957152
"Los Angeles",1577,1232.34919054396,9983.93730131791,1089.16660575875
"Los Angeles",1409,1232.36482303386,5149.22470834962,538.806625206037
"Los Angeles",1040,1232.39915868132,8129.48066979792,890.389903228196
"Los Angeles",1027,1232.40036833828,11560.3429667236,1222.39964560449
"Los Angeles",553,1232.44447429193,4381.21867229571,518.002230046413
"Los Angeles",847,1232.4171174346,8608.69277978065,909.120022471862
"Los Angeles",717,1232.42921400417,9035.69545808397,923.077056287713
