"msa","county","nblock","lag.max","lag","nozero","pop.adj","area.adj","pop","area"
"Washington, D.C.","24009",45,7,2,430,844919,10948496272.9726,91511,893094011.572536
"Washington, D.C.","24009",45,7,3,550,1117042,9392576077.63482,91511,893094011.572536
"Washington, D.C.","24009",45,7,4,426,917186,7028335892.88501,91511,893094011.572536
"Washington, D.C.","24009",45,7,5,208,432191,3863966644.06392,91511,893094011.572536
"Washington, D.C.","24009",45,7,6,94,173133,1343681902.41083,91511,893094011.572536
"Washington, D.C.","24009",45,7,7,44,72817,475490447.26956,91511,893094011.572536
"Washington, D.C.","51061",36,7,1,178,369292,7732539562.20422,69728,1685879251.68799
"Washington, D.C.","51061",36,7,2,310,616436,13448262857.9749,69728,1685879251.68799
"Washington, D.C.","51061",36,7,3,332,648340,13622819982.1495,69728,1685879251.68799
"Washington, D.C.","51061",36,7,4,260,489995,11777157661.6982,69728,1685879251.68799
"Washington, D.C.","51061",36,7,5,118,216107,7485127825.74312,69728,1685879251.68799
"Washington, D.C.","51061",36,7,6,54,86794,4232332643.0328,69728,1685879251.68799
"Washington, D.C.","51061",36,7,7,8,13516,707533276.2767,69728,1685879251.68799
"Washington, D.C.","24021",190,11,1,1128,1521703,10994845186.8811,251422,1726977192.38187
"Washington, D.C.","24021",190,11,2,2556,3420141,25052426165.7683,251422,1726977192.38187
"Washington, D.C.","24021",190,11,3,3980,5465447,37552195370.5763,251422,1726977192.38187
"Washington, D.C.","24021",190,11,4,5448,7569307,47987758806.7732,251422,1726977192.38187
"Washington, D.C.","24021",190,11,5,6042,8068869,53494668971.7995,251422,1726977192.38187
"Washington, D.C.","24021",190,11,6,6018,8031135,54940691007.7709,251422,1726977192.38187
"Washington, D.C.","24021",190,11,7,4986,6483491,47754542088.9111,251422,1726977192.38187
"Washington, D.C.","24021",190,11,8,3352,4145546,30942873150.4938,251422,1726977192.38187
"Washington, D.C.","24021",190,11,9,1782,2101479,13456969683.5154,251422,1726977192.38187
"Washington, D.C.","24021",190,11,10,538,620968,3594255779.6573,251422,1726977192.38187
"Washington, D.C.","24021",190,11,11,80,90672,627463148.025758,251422,1726977192.38187
"Washington, D.C.","51600",17,4,1,72,99521,70223450.6266856,23531,16239263.1779192
"Washington, D.C.","51600",17,4,2,94,128397,88269103.6651365,23531,16239263.1779192
"Washington, D.C.","51600",17,4,3,78,109798,72337507.2522125,23531,16239263.1779192
"Washington, D.C.","51600",17,4,4,28,38780,28998149.3026727,23531,16239263.1779192
"Washington, D.C.","54037",32,6,1,158,298428,2790466139.96923,56506,547730448.846198
"Washington, D.C.","54037",32,6,2,292,550941,4883681710.88905,56506,547730448.846198
"Washington, D.C.","54037",32,6,3,304,514781,5185956322.57677,56506,547730448.846198
"Washington, D.C.","54037",32,6,4,178,283481,3038753094.01739,56506,547730448.846198
"Washington, D.C.","54037",32,6,5,56,94456,991338841.547475,56506,547730448.846198
"Washington, D.C.","54037",32,6,6,4,9599,89447805.2322456,56506,547730448.846198
"Washington, D.C.","51153",230,16,1,1302,2719459,5796592436.85343,461423,901856754.342964
"Washington, D.C.","51153",230,16,2,2862,5875949,13316638970.2088,461423,901856754.342964
"Washington, D.C.","51153",230,16,3,4376,8945955,19840003748.9506,461423,901856754.342964
"Washington, D.C.","51153",230,16,4,5382,11052501,23562471473.7335,461423,901856754.342964
"Washington, D.C.","51153",230,16,5,5892,12019075,25780582388.0232,461423,901856754.342964
"Washington, D.C.","51153",230,16,6,5940,11927052,26397228941.8059,461423,901856754.342964
"Washington, D.C.","51153",230,16,7,5556,11235906,23384904071.8074,461423,901856754.342964
"Washington, D.C.","51153",230,16,8,5018,9923763,19381983817.0495,461423,901856754.342964
"Washington, D.C.","51153",230,16,9,4148,8374190,14512513020.8153,461423,901856754.342964
"Washington, D.C.","51153",230,16,10,3492,7127821,10703506187.5869,461423,901856754.342964
"Washington, D.C.","51153",230,16,11,3070,6140864,8391645709.35186,461423,901856754.342964
"Washington, D.C.","51153",230,16,12,2388,4653473,6542721137.3497,461423,901856754.342964
"Washington, D.C.","51153",230,16,13,1750,3187192,4860837636.27309,461423,901856754.342964
"Washington, D.C.","51153",230,16,14,1096,1839795,2871820335.7277,461423,901856754.342964
"Washington, D.C.","51153",230,16,15,354,572760,1044193401.85373,461423,901856754.342964
"Washington, D.C.","51153",230,16,16,44,70112,137553467.148223,461423,901856754.342964
"Washington, D.C.","24033",523,22,1,3176,5691595,8876836858.51033,908670,1290960047.98885
"Washington, D.C.","24033",523,22,2,7684,13732530,21316148892.9091,908670,1290960047.98885
"Washington, D.C.","24033",523,22,3,12964,23226026,34593297912.3087,908670,1290960047.98885
"Washington, D.C.","24033",523,22,4,18078,32066241,46140423293.0322,908670,1290960047.98885
"Washington, D.C.","24033",523,22,5,22224,39193555,54900406142.1914,908670,1290960047.98885
"Washington, D.C.","24033",523,22,6,25120,44231332,61123061455.4697,908670,1290960047.98885
"Washington, D.C.","24033",523,22,7,27106,47092382,65521808134.785,908670,1290960047.98885
"Washington, D.C.","24033",523,22,8,27206,46963190,66205414030.254,908670,1290960047.98885
"Washington, D.C.","24033",523,22,9,25124,42726980,60381123811.6891,908670,1290960047.98885
"Washington, D.C.","24033",523,22,10,21792,36872753,52677306856.1187,908670,1290960047.98885
"Washington, D.C.","24033",523,22,11,18470,31307280,44797005072.4771,908670,1290960047.98885
"Washington, D.C.","24033",523,22,12,15558,26417258,39111179987.4116,908670,1290960047.98885
"Washington, D.C.","24033",523,22,13,12996,22512470,34272703206.5535,908670,1290960047.98885
"Washington, D.C.","24033",523,22,14,10900,19043909,28237968729.3164,908670,1290960047.98885
"Washington, D.C.","24033",523,22,15,9142,16044992,21673244681.5531,908670,1290960047.98885
"Washington, D.C.","24033",523,22,16,6992,12221772,16472275775.4907,908670,1290960047.98885
"Washington, D.C.","24033",523,22,17,4514,7939961,10011707850.7238,908670,1290960047.98885
"Washington, D.C.","24033",523,22,18,2478,4329270,4936202570.03404,908670,1290960047.98885
"Washington, D.C.","24033",523,22,19,1096,1951430,1943118643.86582,908670,1290960047.98885
"Washington, D.C.","24033",523,22,20,332,638551,583421520.069421,908670,1290960047.98885
"Washington, D.C.","24033",523,22,21,50,112584,95103014.823589,908670,1290960047.98885
"Washington, D.C.","24033",523,22,22,4,9679,11386610.5908638,908670,1290960047.98885
"Washington, D.C.","24031",614,21,1,3836,6768922,8949680120.18908,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,2,9380,16479768,21337740722.1238,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,3,16194,28019816,37050019468.8243,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,4,22488,38543816,52158747291.3152,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,5,28484,48837359,64620535579.3198,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,6,33032,56476401,73201171406.3557,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,7,36302,61894947,79965731097.3647,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,8,37404,63353016,82597705998.8058,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,9,37032,62194024,77881216605.0023,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,10,35296,59240223,72104289748.3167,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,11,31554,53333337,64391285336.8615,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,12,26500,44826404,54230402755.4565,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,13,21276,35914949,45375094219.0393,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,14,15790,26807308,33150384880.8831,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,15,10588,18000113,20555678853.426,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,16,6132,10476151,10615729837.3881,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,17,3168,5364584,4292435332.19465,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,18,1324,2228671,1270815295.12387,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,19,486,755263,301692853.844007,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,20,108,158348,49988380.1568971,1043530,1311751452.63394
"Washington, D.C.","24031",614,21,21,8,10470,3294682.61247252,1043530,1311751452.63394
"Washington, D.C.","51685",8,4,1,20,39621,14956303.6381008,16986,6571726.83874158
"Washington, D.C.","51685",8,4,2,18,31402,9911750.71514361,16986,6571726.83874158
"Washington, D.C.","51685",8,4,3,10,28242,14534300.9370903,16986,6571726.83874158
"Washington, D.C.","51685",8,4,4,8,19637,6599732.58085638,16986,6571726.83874158
"Washington, D.C.","51013",181,14,1,1086,1413723,446867977.111492,233464,67508473.9791332
"Washington, D.C.","51013",181,14,2,2444,3187201,1016253432.6242,233464,67508473.9791332
"Washington, D.C.","51013",181,14,3,3776,4891943,1465984056.06149,233464,67508473.9791332
"Washington, D.C.","51013",181,14,4,4732,6244590,1740834888.67944,233464,67508473.9791332
"Washington, D.C.","51013",181,14,5,5140,6676497,1893099045.59791,233464,67508473.9791332
"Washington, D.C.","51013",181,14,6,5098,6623823,1872964608.71006,233464,67508473.9791332
"Washington, D.C.","51013",181,14,7,4344,5509094,1560846939.00607,233464,67508473.9791332
"Washington, D.C.","51013",181,14,8,3086,3891668,1084010295.72509,233464,67508473.9791332
"Washington, D.C.","51013",181,14,9,1656,2102338,603445192.292398,233464,67508473.9791332
"Washington, D.C.","51013",181,14,10,744,918382,281247844.176816,233464,67508473.9791332
"Washington, D.C.","51013",181,14,11,308,367949,118803525.232684,233464,67508473.9791332
"Washington, D.C.","51013",181,14,12,124,143466,48937570.7540498,233464,67508473.9791332
"Washington, D.C.","51013",181,14,13,38,47236,16198892.1350005,233464,67508473.9791332
"Washington, D.C.","51013",181,14,14,4,5610,2031048.13726915,233464,67508473.9791332
"Washington, D.C.","51043",11,3,1,44,60483,1944044148.23852,14423,460821775.392281
"Washington, D.C.","51043",11,3,2,56,70723,2230464316.58121,14423,460821775.392281
"Washington, D.C.","51043",11,3,3,10,13024,433709289.103076,14423,460821775.392281
"Washington, D.C.","24017",81,7,1,446,897991,12150251179.9058,159428,1664017523.64378
"Washington, D.C.","24017",81,7,2,1048,2137952,25172313415.9873,159428,1664017523.64378
"Washington, D.C.","24017",81,7,3,1540,3175252,31397156011.7004,159428,1664017523.64378
"Washington, D.C.","24017",81,7,4,1584,3161406,29595666771.8262,159428,1664017523.64378
"Washington, D.C.","24017",81,7,5,1196,2224744,24590411748.5092,159428,1664017523.64378
"Washington, D.C.","24017",81,7,6,602,1042077,9770946107.4141,159428,1664017523.64378
"Washington, D.C.","24017",81,7,7,64,114818,444656656.159625,159428,1664017523.64378
"Washington, D.C.","51630",16,4,1,68,128781,117398385.871116,28622,27202281.1530156
"Washington, D.C.","51630",16,4,2,94,178281,163338261.22999,28622,27202281.1530156
"Washington, D.C.","51630",16,4,3,64,104012,105174877.485054,28622,27202281.1530156
"Washington, D.C.","51630",16,4,4,14,18256,22122692.7090741,28622,27202281.1530156
"Washington, D.C.","51059",649,25,1,3982,7273940,6897100802.21556,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,2,9410,16951268,16480116674.8838,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,3,15310,27672952,26987949149.9454,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,4,20628,37360510,36203258505.139,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,5,24620,44766056,42595193191.2217,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,6,27436,49502831,46535696402.7253,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,7,29104,52370453,48104437896.2267,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,8,30256,54330331,49719344252.1825,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,9,30982,55265569,49857138056.7517,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,10,30954,54797343,50386485907.9959,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,11,30292,53638219,50299117758.9599,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,12,28904,51110236,47116384562.0943,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,13,27138,47795049,43158611149.2648,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,14,24320,42367203,38000459750.3093,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,15,20718,35788216,32354924933.363,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,16,17648,30251212,26409685024.3845,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,17,14324,24611715,21231630573.3807,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,18,11190,19181793,16247130734.5972,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,19,8264,13926927,11878174021.2495,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,20,5854,9616436,7893761114.84822,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,21,3844,6180159,5314167683.95161,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,22,2284,3511929,3371229791.89021,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,23,1242,1721422,1875471565.70058,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,24,464,609549,756748173.194102,1145862,1050907883.04442
"Washington, D.C.","51059",649,25,25,88,102398,132814118.029925,1145862,1050907883.04442
"Washington, D.C.","51107",163,13,1,972,2432662,8016696730.13842,395134,1349106573.55049
"Washington, D.C.","51107",163,13,2,2158,5425830,17892531461.8099,395134,1349106573.55049
"Washington, D.C.","51107",163,13,3,3254,8137444,27596183830.4372,395134,1349106573.55049
"Washington, D.C.","51107",163,13,4,4180,10276411,33481384633.6277,395134,1349106573.55049
"Washington, D.C.","51107",163,13,5,4548,11107980,34480833188.2373,395134,1349106573.55049
"Washington, D.C.","51107",163,13,6,4014,9705532,29139668785.9629,395134,1349106573.55049
"Washington, D.C.","51107",163,13,7,2946,7043874,23649517212.0318,395134,1349106573.55049
"Washington, D.C.","51107",163,13,8,2014,4623923,18980431198.6271,395134,1349106573.55049
"Washington, D.C.","51107",163,13,9,1252,2889163,11985850032.2103,395134,1349106573.55049
"Washington, D.C.","51107",163,13,10,670,1487600,7933795922.42561,395134,1349106573.55049
"Washington, D.C.","51107",163,13,11,296,657279,4224276151.28303,395134,1349106573.55049
"Washington, D.C.","51107",163,13,12,94,207800,1126670182.91685,395134,1349106573.55049
"Washington, D.C.","51107",163,13,13,8,16210,47425585.4709463,395134,1349106573.55049
"Washington, D.C.","51047",20,5,1,100,261505,4561207888.18479,51101,990078497.532072
"Washington, D.C.","51047",20,5,2,154,394372,7199546156.85239,51101,990078497.532072
"Washington, D.C.","51047",20,5,3,100,251972,5462931802.90449,51101,990078497.532072
"Washington, D.C.","51047",20,5,4,24,57883,1471016328.47863,51101,990078497.532072
"Washington, D.C.","51047",20,5,5,2,5187,116789276.689065,51101,990078497.532072
"Washington, D.C.","51187",27,5,1,138,196565,2779290847.56385,39492,561743713.409906
"Washington, D.C.","51187",27,5,2,242,346697,4532447981.48235,39492,561743713.409906
"Washington, D.C.","51187",27,5,3,236,349801,4985334556.47869,39492,561743713.409906
"Washington, D.C.","51187",27,5,4,82,125270,2112542849.68267,39492,561743713.409906
"Washington, D.C.","51187",27,5,5,4,8459,195720313.45,39492,561743713.409906
"Washington, D.C.","51683",25,5,1,122,207367,136028303.350548,41174,25709746.4217441
"Washington, D.C.","51683",25,5,2,204,323187,215743722.462848,41174,25709746.4217441
"Washington, D.C.","51683",25,5,3,176,287127,198157128.541641,41174,25709746.4217441
"Washington, D.C.","51683",25,5,4,86,151943,60198348.2358544,41174,25709746.4217441
"Washington, D.C.","51683",25,5,5,12,18552,6906411.53096661,41174,25709746.4217441
"Washington, D.C.","51177",71,8,1,396,768297,6181235032.63345,132833,1072220740.69803
"Washington, D.C.","51177",71,8,2,802,1548731,11590010989.1555,132833,1072220740.69803
"Washington, D.C.","51177",71,8,3,1068,2096666,15788524930.3386,132833,1072220740.69803
"Washington, D.C.","51177",71,8,4,1110,2089939,16352124237.5799,132833,1072220740.69803
"Washington, D.C.","51177",71,8,5,886,1596412,13995087675.1101,132833,1072220740.69803
"Washington, D.C.","51177",71,8,6,522,895528,8247132096.42869,132833,1072220740.69803
"Washington, D.C.","51177",71,8,7,172,283298,2682426596.51529,132833,1072220740.69803
"Washington, D.C.","51177",71,8,8,14,19439,218910291.100931,132833,1072220740.69803
