"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-03",18089,-1,0.677520256141592,0.679786691149516,-0.999999936754251,0.722299302362502,0.721183562537422,-0.999992309910603,0.523908664900653,0.523755241957903,"COVID-19","Chicago"
"2020-04-04",18089,-1,0.64436408196652,0.649104094228181,-1,0.718199971551768,0.712553440875359,-1,0.519788732058529,0.514662670982955,"COVID-19","Chicago"
"2020-04-05",18089,-1,0.661464276467375,0.664990408530999,-1,0.721969277380836,0.718926033560623,-1,0.522076539704531,0.519527502803712,"COVID-19","Chicago"
"2020-02-10",17093,-1,0.238275362192145,0.213510910426914,-1,0.449921555310756,0.441317881024724,-1,0.313301894513017,0.313301894513017,"COVID-19","Chicago"
"2020-02-11",17093,-1,0.242680207441136,0.216766776953386,-1,0.490839156275185,0.459864361096755,-1,0.355405729917725,0.322973267872001,"COVID-19","Chicago"
"2020-02-12",17093,-1,0.244100503654735,0.219033415914251,-1,0.4848423509423,0.448403259848515,-1,0.337609800121785,0.310601016112043,"COVID-19","Chicago"
"2020-02-13",17093,-1,0.25711939567589,0.230984221772381,-1,0.480489903950542,0.477048434236129,-1,0.337609800121785,0.334908921720811,"COVID-19","Chicago"
"2020-02-14",17093,-1,0.265165996265822,0.2366182646518,-1,0.473303305429268,0.45154107047048,-1,0.329507164918863,0.305199259310094,"COVID-19","Chicago"
"2020-02-15",17093,-1,0.201948784639693,0.174711669646116,-1,0.449415456823343,0.432612987041209,-1,0.318703651314965,0.305199259310094,"COVID-19","Chicago"
"2020-02-16",17093,-1,0.160753159750547,0.137843488161985,-1,0.415793483325428,0.410731473545474,-1,0.299053869213661,0.293641129499386,"COVID-19","Chicago"
"2020-03-30",17093,-1,0.162272924067246,0.141319696178019,-1,0.446884964386274,0.465104509933166,-1,0.32140452971594,0.332208043319837,"COVID-19","Chicago"
"2020-03-31",17093,-1,0.16448525119767,0.143630349422455,-1,0.460666215438022,0.477169202936131,-1,0.326560963731185,0.334691112205821,"COVID-19","Chicago"
"2020-04-01",17093,-1,0.169136189260196,0.150326790126939,-1,0.469177044614453,0.487903636470693,-1,0.328378678212955,0.336486793724386,"COVID-19","Chicago"
"2020-04-02",17093,-1,0.170191412684841,0.151346356489258,-1,0.449010578033412,0.470367934202269,-1,0.313301894513017,0.32140452971594,"COVID-19","Chicago"
"2020-04-03",17093,-1,0.169707839243949,0.149261994326847,-1,0.462675237193581,0.479072828185784,-1,0.324105408116914,0.329507164918863,"COVID-19","Chicago"
"2020-04-04",17093,-1,0.150121562467757,0.130521250737505,-1,0.443117408906883,0.473481781376518,-1,0.314439946018893,0.338731443994602,"COVID-19","Chicago"
"2020-04-05",17093,-1,0.163142371118177,0.143669920826321,-1,0.461203629348947,0.481449618345828,-1,0.327248813851975,0.332657885155313,"COVID-19","Chicago"
"2020-02-10",55059,-1,0.757231235029276,0.744123485439996,-1,0.564861951500242,0.539260545854598,-1,0.399113251970889,0.378386505037007,"COVID-19","Chicago"
"2020-02-11",55059,-1,0.758970910337822,0.744350927582394,-1,0.552200712302533,0.529189249428602,-1,0.385593991325953,0.368078205411594,"COVID-19","Chicago"
"2020-02-12",55059,-1,0.758297785982335,0.750500447749916,-1,0.550596955109709,0.543054374279516,-1,0.384810710212173,0.379878820302373,"COVID-19","Chicago"
"2020-02-13",55059,-1,0.750643088140486,0.73671332857014,-1,0.586997358019894,0.555995084687476,-1,0.412174723413245,0.389255590810894,"COVID-19","Chicago"
"2020-02-14",55059,-1,0.757477784910525,0.748315765433397,-1,0.570997325478648,0.554530238168736,-1,0.399310448268128,0.384270042374731,"COVID-19","Chicago"
"2020-02-15",55059,-1,0.740844803258379,0.727422183548692,-1,0.562847575184561,0.541930574978162,-1,0.408736384475906,0.388996625491256,"COVID-19","Chicago"
"2020-02-16",55059,-1,0.753739788099585,0.742375125631517,-0.999994276392983,0.584406761867406,0.566848519244783,-0.999814270235204,0.421431793870187,0.406124956600151,"COVID-19","Chicago"
"2020-03-30",55059,-1,0.70817058630257,0.702680607367181,-1,0.563394593466357,0.545209497387536,-1,0.399311365217869,0.382760878691672,"COVID-19","Chicago"
"2020-03-31",55059,-1,0.71865090905417,0.715710825021105,-1,0.596762938282869,0.582383280831677,-1,0.429157364651098,0.41705102563676,"COVID-19","Chicago"
"2020-04-01",55059,-1,0.703816348293226,0.697027218720329,-1,0.586135165290513,0.563443920650802,-1,0.41905415750022,0.399063941506393,"COVID-19","Chicago"
"2020-04-02",55059,-1,0.715634814278635,0.708970673579811,-1,0.574009243103141,0.549494732987514,-1,0.409432542758328,0.389683007985541,"COVID-19","Chicago"
"2020-04-03",55059,-1,0.70027934685123,0.694159729103312,-1,0.566376519804773,0.539682268897866,-1,0.404985079452144,0.383520746882947,"COVID-19","Chicago"
"2020-04-04",55059,-1,0.647035933310817,0.646036941376661,-1,0.568675452521772,0.56025993600564,-1,0.405283923263245,0.399360163118106,"COVID-19","Chicago"
"2020-04-05",55059,-1,0.661104968723152,0.660217189068792,-1,0.619043125372295,0.611989587123902,-1,0.443061623582422,0.43688912952304,"COVID-19","Chicago"
"2020-02-10",17031,-1,0.558161076096314,0.551857983387054,-1,0.548563860644668,0.541509421260135,-1,0.38942228331224,0.384112002892373,"COVID-19","Chicago"
"2020-02-11",17031,-1,0.568650478591693,0.562005279798154,-1,0.552119224501731,0.544334395771363,-1,0.392579924410989,0.386561908528436,"COVID-19","Chicago"
