"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-02-12",17097,-1,0.57850108025683,0.569372087954801,-0.999999214889519,0.569581539896021,0.566682753578381,-0.999950091083741,0.402512526910489,0.400223120265928,"COVID-19","Chicago"
"2020-02-13",17097,-1,0.584016336271739,0.575222272536027,-0.999999953817589,0.592261589704199,0.586916349855669,-0.999993764167033,0.418020856275079,0.414189568557992,"COVID-19","Chicago"
"2020-02-14",17097,-1,0.601093170991521,0.592495716045524,-0.99999949200228,0.602602366792417,0.599151952777018,-0.9999688437608,0.429489156192441,0.427002175352275,"COVID-19","Chicago"
"2020-02-15",17097,-1,0.602447648437495,0.592875261450951,-0.99999949198459,0.616368666192954,0.610637118206561,-0.999962564342523,0.435491537021723,0.432331022424062,"COVID-19","Chicago"
"2020-02-16",17097,-1,0.579810534806946,0.57331243040507,-0.999999630532942,0.580344882351097,0.580295006578662,-0.999975031834407,0.405664704886286,0.407008830921804,"COVID-19","Chicago"
"2020-03-30",17097,-1,0.564794836351267,0.561387285186058,-0.999999722835052,0.608453569881712,0.607941267505303,-0.999981132134803,0.433142279253516,0.431818067163043,"COVID-19","Chicago"
"2020-03-31",17097,-1,0.598821683783597,0.593599304017835,-1,0.596642960516643,0.595870902645379,-1,0.429070703221104,0.42919563281878,"COVID-19","Chicago"
"2020-04-01",17097,-1,0.546148655386364,0.541304548311836,-0.999993671915566,0.583322911754111,0.581471170987944,-0.999786607751241,0.417528617441408,0.414982406812506,"COVID-19","Chicago"
"2020-04-02",17097,-1,0.561562639073271,0.555884810961447,-0.999996951432579,0.596859211123071,0.592635142006662,-0.999899597133245,0.423011151679833,0.419616779515425,"COVID-19","Chicago"
"2020-04-03",17097,-1,0.572462725800823,0.567668524664147,-0.999999722862577,0.604587561132313,0.600973819580584,-0.999981187743186,0.430819490796318,0.428898472711869,"COVID-19","Chicago"
"2020-04-04",17097,-1,0.565421440643158,0.559594644915607,-0.999999953807875,0.590694358765214,0.587358647762619,-0.999993718731058,0.416619644620128,0.413922996535325,"COVID-19","Chicago"
"2020-04-05",17097,-1,0.496536843145846,0.493939549502158,-1,0.517049607148483,0.511347909298586,-1,0.362830866891898,0.358208181008147,"COVID-19","Chicago"
"2020-02-10",17111,-1,0.631256740955864,0.620040377594549,-0.999997959267663,0.565113410939229,0.57844395095409,-0.999924792238453,0.393760069978098,0.4045624037706,"COVID-19","Chicago"
"2020-02-11",17111,-1,0.634405060071073,0.620741470480331,-1,0.561301171215718,0.571592400082455,-1,0.390402254771792,0.399551135886305,"COVID-19","Chicago"
"2020-02-12",17111,-1,0.597173934563831,0.58963260813813,-0.999995918458973,0.550565865479156,0.562721153919023,-0.999887118318456,0.386164128969712,0.395919538368481,"COVID-19","Chicago"
"2020-02-13",17111,-1,0.613534889577688,0.606882397759612,-0.999983674713218,0.55565350463314,0.569065577293277,-0.999699428908149,0.386831772432786,0.395831348371509,"COVID-19","Chicago"
"2020-02-14",17111,-1,0.623247752522047,0.614890082840944,-1,0.572225740684981,0.584477110062908,-1,0.397542241143868,0.406986117913122,"COVID-19","Chicago"
"2020-02-15",17111,-1,0.640486129842421,0.626867106799197,-0.999997959256557,0.572646132438025,0.582477755545244,-0.999924769606815,0.399221297247375,0.407624376610598,"COVID-19","Chicago"
"2020-02-16",17111,-1,0.597870093657228,0.588580971094984,-0.999997279078152,0.541693081779996,0.55562342464919,-0.999887220164676,0.372338444532858,0.38463971465844,"COVID-19","Chicago"
"2020-03-30",17111,-1,0.548104746796829,0.542556850605867,-1,0.502009190098625,0.515590133451637,-1,0.345279879969622,0.35717051227895,"COVID-19","Chicago"
"2020-03-31",17111,-1,0.574702715652596,0.568185799499285,-1,0.524322904946748,0.537019382845147,-1,0.365995450244344,0.375476417911035,"COVID-19","Chicago"
"2020-04-01",17111,-1,0.583063699704786,0.575360847009887,-1,0.540684023585208,0.551606108607809,-1,0.379761319447451,0.390289356026192,"COVID-19","Chicago"
"2020-04-02",17111,-1,0.534636210834507,0.531354443015147,-1,0.465216956923054,0.484170976012908,-1,0.320499057756263,0.335828907177665,"COVID-19","Chicago"
"2020-04-03",17111,-1,0.584344531290694,0.577890160137847,-0.999997959067743,0.510009622057316,0.525680814192587,-0.999924553924975,0.350053869789093,0.361774926601091,"COVID-19","Chicago"
"2020-04-04",17111,-1,0.5438146741343,0.536860767374017,-0.999997958998317,0.484525476511625,0.497572554269441,-0.999924474151171,0.336106065813007,0.347081571428909,"COVID-19","Chicago"
