"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-01",24031,-1,0.423625077690631,0.429980643655972,-0.999998950133104,0.526145171805584,0.535494483441159,-0.999927833053704,0.367577403436285,0.375252588474105,"COVID-19","Washington, D.C."
"2020-04-02",24031,-1,0.432225321634564,0.438908320721628,-0.999998898298079,0.534905640333666,0.543662807932714,-0.999925188897928,0.375069479927539,0.381858598286059,"COVID-19","Washington, D.C."
"2020-04-03",24031,-1,0.440139915375352,0.44642944878595,-0.999998976063402,0.539532871909197,0.546762201416031,-0.999922505788568,0.377932774183275,0.38453054298309,"COVID-19","Washington, D.C."
"2020-04-04",24031,-1,0.410137988199303,0.416982124684379,-0.999999442659981,0.530295120464881,0.541367450451743,-0.999959895675267,0.370089709862903,0.379023847211921,"COVID-19","Washington, D.C."
"2020-04-05",24031,-1,0.416499805941694,0.42173606809299,-0.999999779657108,0.524920874011152,0.533609107959255,-0.999975938884764,0.36601211128152,0.37277106208768,"COVID-19","Washington, D.C."
"2020-02-10",51685,-1,0.263269768044205,0.0723401349849871,-1,0.571428571428572,0.166666666666667,-1,0.5,0.142857142857143,"COVID-19","Washington, D.C."
"2020-02-11",51685,-1,0.114168339963255,-0.0595234079701257,-1,0.19047619047619,0.166666666666667,-1,0.214285714285714,0.142857142857143,"COVID-19","Washington, D.C."
"2020-02-12",51685,-1,0.184736583429006,-0.00417458558189482,-1,0.357142857142857,0.166666666666667,-1,0.285714285714286,0.142857142857143,"COVID-19","Washington, D.C."
"2020-02-13",51685,-1,0.259442530924076,0.0629858056005485,-1,0.431145454288773,0.131738888810459,-1,0.327326835353989,0.109108945117996,"COVID-19","Washington, D.C."
"2020-02-14",51685,-1,0.247823610497349,0.0398813582039802,-1,0.380952380952381,0.0952380952380952,-1,0.285714285714286,0.0714285714285714,"COVID-19","Washington, D.C."
"2020-02-15",51685,-1,0.380516570325495,0.143985484831407,-1,0.761904761904762,0.595238095238095,-1,0.571428571428571,0.428571428571429,"COVID-19","Washington, D.C."
"2020-02-16",51685,-1,0.429210848257754,0.189332471959664,-1,0.619047619047619,0.595238095238095,-1,0.428571428571429,0.357142857142857,"COVID-19","Washington, D.C."
"2020-03-30",51685,-1,0.447581313251626,0.229579837870799,-1,0.666666666666667,0.523809523809524,-1,0.5,0.357142857142857,"COVID-19","Washington, D.C."
"2020-03-31",51685,-1,0.446133306254362,0.248644775907236,-1,0.714285714285714,0.476190476190476,-1,0.5,0.357142857142857,"COVID-19","Washington, D.C."
"2020-04-01",51685,-1,0.414392412278018,0.199561995756497,-1,0.5,0.357142857142857,-1,0.357142857142857,0.214285714285714,"COVID-19","Washington, D.C."
"2020-04-02",51685,-1,0.501569613717244,0.28460716459047,-1,0.738095238095238,0.452380952380952,-1,0.571428571428571,0.357142857142857,"COVID-19","Washington, D.C."
"2020-04-03",51685,-1,0.491975608150383,0.287588103473753,-1,0.714285714285714,0.333333333333333,-1,0.5,0.214285714285714,"COVID-19","Washington, D.C."
"2020-04-04",51685,-1,0.410574000707599,0.214632703491733,-1,0.443121716907906,0.32335909071658,-1,0.400066132099319,0.181848241863327,"COVID-19","Washington, D.C."
