"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",127,75.5042823408391
"Atlanta","msa","2020-02-11",266,74.8327181795572
"Atlanta","msa","2020-02-11",25,67.4334215539812
"Atlanta","msa","2020-02-11",87,89.6017033361846
"Atlanta","msa","2020-02-11",59,98.5095409152781
"Atlanta","msa","2020-02-11",98,56.5464000583995
"Atlanta","msa","2020-02-11",621,255.012578868676
"Atlanta","msa","2020-02-11",25,73.5318774001665
"Atlanta","msa","2020-02-11",133,94.1080490385102
"Atlanta","msa","2020-02-11",26,100.729037958036
"Atlanta","msa","2020-02-11",86,173.912534042477
"Atlanta","msa","2020-02-11",251,213.347685281734
"Atlanta","msa","2020-02-11",151,88.5596478974939
"Atlanta","msa","2020-02-11",136,64.1415438401271
"Atlanta","msa","2020-02-11",106,40.9384899512389
"Atlanta","msa","2020-02-11",258,119.653960651145
"Atlanta","msa","2020-02-11",40,24.9290580038741
"Atlanta","msa","2020-02-11",9,20.3642375163991
"Atlanta","msa","2020-02-11",41,112.309361595674
"Atlanta","msa","2020-02-11",129,46.3925942369086
"Atlanta","msa","2020-02-11",186,68.0053969287955
"Atlanta","msa","2020-02-11",182,49.8322757025405
"Atlanta","msa","2020-02-11",76,74.6521146405827
"Atlanta","msa","2020-02-11",74,129.762239035221
"Atlanta","msa","2020-02-11",120,61.739940788804
"Atlanta","msa","2020-02-11",117,106.532785834808
"Atlanta","msa","2020-02-11",393,79.6115217330752
"Atlanta","msa","2020-02-11",34,33.3825274822341
"Atlanta","msa","2020-02-11",83,237.336191382219
"Atlanta","msa","2020-02-11",17,83.0631920759607
"Atlanta","msa","2020-02-11",90,132.295790755418
"Atlanta","msa","2020-02-11",266,166.65315007483
"Atlanta","msa","2020-02-11",834,437.020392189237
"Atlanta","msa","2020-02-11",250,131.834521911728
"Atlanta","msa","2020-02-11",100,193.686594572381
"Atlanta","msa","2020-02-11",19,32.8567690248522
"Atlanta","msa","2020-02-11",53,76.2785248241841
"Atlanta","msa","2020-02-11",127,24.2482745793655
"Atlanta","msa","2020-02-11",434,155.194209276732
"Atlanta","msa","2020-02-11",66,126.402616754535
"Atlanta","msa","2020-02-11",1213,413.519424210371
"Atlanta","msa","2020-02-11",25,46.2414780188586
"Atlanta","msa","2020-02-11",316,227.406665660418
"Atlanta","msa","2020-02-11",448,119.457445995561
"Atlanta","msa","2020-02-11",42,44.761765029786
"Atlanta","msa","2020-02-11",16,19.4551035878177
"Atlanta","msa","2020-02-11",638,109.630122016138
"Atlanta","msa","2020-02-11",417,54.2192325891095
"Atlanta","msa","2020-02-11",354,356.832049744064
"Atlanta","msa","2020-02-11",189,136.068574528198
"Atlanta","msa","2020-02-11",51,64.1279201087156
"Atlanta","msa","2020-02-11",108,81.9988855602774
"Atlanta","msa","2020-02-11",148,69.8187927293839
"Atlanta","msa","2020-02-11",36,81.0529896372742
"Atlanta","msa","2020-02-11",272,134.468258101679
"Atlanta","msa","2020-02-11",130,76.4569400224377
"Atlanta","msa","2020-02-11",217,163.230888364226
"Atlanta","msa","2020-02-11",29,92.1869024511977
"Atlanta","msa","2020-02-11",42,21.9949381926952
"Atlanta","msa","2020-02-11",317,78.160913461337
"Atlanta","msa","2020-02-11",33,33.0588797166028
"Atlanta","msa","2020-02-11",229,84.1825631511374
"Atlanta","msa","2020-02-11",169,89.7698161020978
"Atlanta","msa","2020-02-11",20,24.0534163535497
"Atlanta","msa","2020-02-11",27,69.6479566117664
"Atlanta","msa","2020-02-11",71,93.2113534426257
"Atlanta","msa","2020-02-11",284,84.5469522466112
"Atlanta","msa","2020-02-11",483,141.558124776237
"Atlanta","msa","2020-02-11",145,181.321552324892
"Atlanta","msa","2020-02-11",146,64.4216492543968
"Atlanta","msa","2020-02-11",20,20.824382424111
"Atlanta","msa","2020-02-11",112,224.212934201943
"Atlanta","msa","2020-02-11",882,123.388487964067
"Atlanta","msa","2020-02-11",166,105.336582632574
"Atlanta","msa","2020-02-11",121,169.606575310946
"Atlanta","msa","2020-02-11",79,65.1517242025714
"Atlanta","msa","2020-02-11",195,56.0164543541362
"Atlanta","msa","2020-02-11",62,85.9238370067052
