"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",1276,608.943439238099
"Atlanta","msa","2020-02-11",62,170.766128840982
"Atlanta","msa","2020-02-11",17,109.737582267583
"Atlanta","msa","2020-02-11",333,133.989140449316
"Atlanta","msa","2020-02-11",26,237.653402245807
"Atlanta","msa","2020-02-11",82,80.5936928861415
"Atlanta","msa","2020-02-11",32,234.138423436231
"Atlanta","msa","2020-02-11",78,162.173607729064
"Atlanta","msa","2020-02-11",82,66.9933737385256
"Atlanta","msa","2020-02-11",53,53.4727406507149
"Atlanta","msa","2020-02-11",35,50.1955286132426
"Atlanta","msa","2020-02-11",45,18.9593944479988
"Atlanta","msa","2020-02-11",11,11.9255237028944
"Atlanta","msa","2020-02-11",32,68.0947528372682
"Atlanta","msa","2020-02-11",20,59.6633741122445
"Atlanta","msa","2020-02-11",143,70.3336295858866
"Atlanta","msa","2020-02-11",51,65.5723016231301
"Atlanta","msa","2020-02-11",172,200.478509457764
"Atlanta","msa","2020-02-11",210,200.027057626932
"Atlanta","msa","2020-02-11",69,81.2294935391849
"Atlanta","msa","2020-02-11",1655,324.284444746077
"Atlanta","msa","2020-02-11",374,236.144497712524
"Atlanta","msa","2020-02-11",790,436.865650729702
"Atlanta","msa","2020-02-11",643,207.292716942773
"Atlanta","msa","2020-02-11",80,117.895225933298
"Atlanta","msa","2020-02-11",54,37.9019698591666
"Atlanta","msa","2020-02-11",30,43.1564710192498
"Atlanta","msa","2020-02-11",49,44.2039226741647
"Atlanta","msa","2020-02-11",26,24.1588484971532
"Atlanta","msa","2020-02-11",32,54.2867091900084
"Atlanta","msa","2020-02-11",36,91.4325649073092
"Atlanta","msa","2020-02-11",71,77.9331025769061
"Atlanta","msa","2020-02-11",17,42.4720835972521
"Atlanta","msa","2020-02-11",33,92.6177904884071
"Atlanta","msa","2020-02-11",48,46.8424577525936
"Atlanta","msa","2020-02-11",61,87.9916939997044
"Atlanta","msa","2020-02-11",117,87.9249110147506
"Atlanta","msa","2020-02-11",116,223.925317884584
"Atlanta","msa","2020-02-11",296,352.725909027075
"Atlanta","msa","2020-02-11",10,34.1447647612502
"Atlanta","msa","2020-02-11",44,154.876081214272
"Atlanta","msa","2020-02-11",301,78.9939862248962
"Atlanta","msa","2020-02-11",104,132.263464906538
"Atlanta","msa","2020-02-11",226,122.986907845302
"Atlanta","msa","2020-02-11",28,42.951945345401
"Atlanta","msa","2020-02-11",29,26.9985658942128
"Atlanta","msa","2020-02-11",117,35.8360420531351
"Atlanta","msa","2020-02-11",43,33.4541966127955
"Atlanta","msa","2020-02-11",645,513.895981890532
"Atlanta","msa","2020-02-11",75,47.8719382688329
"Atlanta","msa","2020-02-11",111,175.656687230329
"Atlanta","msa","2020-02-11",147,214.679186996466
"Atlanta","msa","2020-02-11",131,172.311476216232
"Atlanta","msa","2020-02-11",46,82.8051807391893
"Atlanta","msa","2020-02-11",23,27.8399139822173
"Atlanta","msa","2020-02-11",66,151.7927789885
"Atlanta","msa","2020-02-11",15,71.4943671413391
"Atlanta","msa","2020-02-11",108,89.6687379078752
"Atlanta","msa","2020-02-11",286,269.098159802195
"Atlanta","msa","2020-02-11",259,298.087168332132
"Atlanta","msa","2020-02-11",18,33.9066839723504
"Atlanta","msa","2020-02-11",1009,587.680478352138
"Atlanta","msa","2020-02-11",32,21.8585345266256
"Atlanta","msa","2020-02-11",1014,366.403795776289
"Atlanta","msa","2020-02-11",33,86.6083051789754
"Atlanta","msa","2020-02-11",107,82.0115404271455
