"day","r2_homo","r2_power","r2_exp","city","yname","grid_size_km","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp"
21,-0.00197635069992907,-38.1098320022187,0.741651059442571,"cityC","TO_in_OO",1,-1,0.907369304435724,0.902264833862147,-1,0.617917172833069,0.615282690879927,-1,0.509777220137471,0.506781840740641
22,-0.00153944957464613,-35.013369709519,0.711436787720202,"cityC","TO_in_OO",1,-1,0.886485799376659,0.878399271273046,-1,0.618191007155412,0.615077277178112,-1,0.511190864550237,0.50739784948553
23,-0.00149333179412126,-34.6074893815301,0.706239851036996,"cityC","TO_in_OO",1,-1,0.883796734119742,0.875494295535214,-1,0.61132154466606,0.608243573759386,-1,0.505201274951619,0.501563459680216
24,-0.00149231354305934,-34.491502121285,0.706964550922144,"cityC","TO_in_OO",1,-1,0.883254112439717,0.874634827773048,-1,0.604333688669956,0.601355423781758,-1,0.499188921267937,0.495865199624664
25,-0.0015208987991111,-34.7543539487276,0.70585338798762,"cityC","TO_in_OO",1,-1,0.885142848360907,0.876869420017917,-1,0.619603165045038,0.616519988544681,-1,0.512101362576611,0.508621824919302
26,-0.0014766648719331,-34.1647876337415,0.705869123779054,"cityC","TO_in_OO",1,-1,0.882590005043752,0.873229626731254,-1,0.618689917566249,0.615859833672,-1,0.511183308644232,0.508018491137576
27,-0.0018740311050478,-37.888815284137,0.768446497222756,"cityC","TO_in_OO",1,-1,0.912819173656959,0.90622013178896,-1,0.622294664094993,0.619058058975078,-1,0.514200980641159,0.510587712353917
28,-0.00187795581551464,-37.5065665267803,0.700719855405832,"cityC","TO_in_OO",1,-1,0.900297171388851,0.895686236849489,-1,0.614401141489479,0.611576400376597,-1,0.506740864516952,0.503430497681684
29,-0.00209229753970952,-38.7974015910124,0.777457158050073,"cityC","TO_in_OO",1,-1,0.915396281080139,0.910063794625518,-1,0.626930816149941,0.62381994790468,-1,0.517560749109056,0.513970046676451
30,-0.00150730544092093,-34.6226701217686,0.707730519010862,"cityC","TO_in_OO",1,-1,0.884476607934966,0.87575189519729,-1,0.61749056958881,0.614008291201505,-1,0.510211722085836,0.506564379745272
31,-0.00150124079462621,-34.4902016004634,0.693955672833489,"cityC","TO_in_OO",1,-1,0.88332517242043,0.87504279141437,-1,0.615558652588781,0.612199699976721,-1,0.508762078413448,0.505121157897336
32,-0.00150524680117403,-34.7517338092987,0.701281137682022,"cityC","TO_in_OO",1,-1,0.889067233413131,0.880474007560726,-1,0.615687200859589,0.612726478767995,-1,0.50882294818821,0.505144395644716
33,-0.00144837514081098,-34.1042350996493,0.713820411520973,"cityC","TO_in_OO",1,-1,0.884015833130178,0.87422453889083,-1,0.613364751874294,0.609876373902637,-1,0.50703379717946,0.503136252513524
34,-0.00177480173684952,-37.0468563439441,0.716345941846868,"cityC","TO_in_OO",1,-1,0.903390426664918,0.897345031798974,-1,0.610020904031834,0.606901400159643,-1,0.503885858399586,0.500478282994925
35,-0.00193909079157928,-37.6992327477515,0.710267951484687,"cityC","TO_in_OO",1,-1,0.902312530030996,0.897556015854053,-1,0.617751082679018,0.614977389243704,-1,0.509594937560782,0.506490333052241
36,-0.00154071548582424,-34.8151266459561,0.709979868141214,"cityC","TO_in_OO",1,-1,0.887799458303184,0.87917359983973,-1,0.621726481758052,0.618250421775322,-1,0.514253769282034,0.509948647918112
37,-0.0020267833809362,-38.2697479980561,0.74457705190464,"cityC","TO_in_OO",1,-1,0.910435422286306,0.904984590408815,-1,0.622102905890715,0.619020601610445,-1,0.51406692070576,0.510223179453366
38,-0.00148812099702789,-34.4960872240505,0.70107648853864,"cityC","TO_in_OO",1,-1,0.883575234984739,0.875165861055528,-1,0.61588717129805,0.612942389520199,-1,0.508887984145267,0.505567240833223
39,-0.00149193384783497,-34.5031816312021,0.701041080201508,"cityC","TO_in_OO",1,-1,0.885014489737366,0.87641071217683,-1,0.621624742874465,0.617940990639204,-1,0.513892284973023,0.509860501948992
40,-0.00147413397138418,-34.3045361006586,0.681100810764626,"cityC","TO_in_OO",1,-1,0.884578039365802,0.875996557216803,-1,0.617501853543642,0.614425369398234,-1,0.510056799305538,0.506672102687627
41,-0.00176795238463057,-36.8970819058185,0.7428830000274,"cityC","TO_in_OO",1,-1,0.905448033254668,0.898214797469378,-1,0.610550255029285,0.607595488239369,-1,0.50440791887305,0.500932222091852
42,-0.00190034237334169,-38.100079365708,0.73188233882803,"cityC","TO_in_OO",1,-1,0.910619332308186,0.905562365400782,-1,0.615150400283466,0.612471524472793,-1,0.507869622169312,0.504789677209254
43,-0.00151299459234644,-34.7271842140071,0.702704342142112,"cityC","TO_in_OO",1,-1,0.88769127390252,0.879059913090781,-1,0.612809198029793,0.610178272779808,-1,0.506334805842822,0.503283844337193
44,-0.00150020325811062,-34.6449330587026,0.71259612730885,"cityC","TO_in_OO",1,-1,0.889737331643112,0.880487271669772,-1,0.615517599461255,0.612702339031625,-1,0.508513287097112,0.505168115666947
45,-0.00150329285406436,-34.7193507267167,0.699785010755619,"cityC","TO_in_OO",1,-1,0.887393598750171,0.878841858544796,-1,0.612262914482092,0.6093220355999,-1,0.506152628227438,0.502729274139987
46,-0.00147230971291634,-34.3307194596669,0.691808572325171,"cityC","TO_in_OO",1,-1,0.881982287300282,0.873524152059613,-1,0.606346787762351,0.603380123565131,-1,0.501182507747015,0.497675025651057
47,-0.00144113690649883,-33.9167460310571,0.700037166618368,"cityC","TO_in_OO",1,-1,0.879209029831564,0.869925743040327,-1,0.601918075193946,0.598735239956093,-1,0.497430793523544,0.494002757531591
48,-0.00180458111779247,-37.195751854604,0.729252553122876,"cityC","TO_in_OO",1,-1,0.905075210734323,0.898760279008552,-1,0.60844626978837,0.605617083870713,-1,0.502652914487883,0.499434704212495
49,-0.00185586937790183,-37.0587674077213,0.741693435861179,"cityC","TO_in_OO",1,-1,0.904227574530343,0.897655352221412,-1,0.611697039099331,0.608662126458415,-1,0.504896890216115,0.501612468164605
50,-0.00194810567383197,-38.2361742472801,0.749014589596149,"cityC","TO_in_OO",1,-1,0.910747476421581,0.905504538706047,-1,0.611581497043976,0.608369579191488,-1,0.505143278693211,0.501565040203126
51,-0.00147914105714109,-34.3179102671667,0.686463503324378,"cityC","TO_in_OO",1,-1,0.87943312209042,0.871326453963315,-1,0.609338128409988,0.606333141615971,-1,0.503553080557299,0.500168993361626
52,-0.00147607249444626,-34.2659599015928,0.70139433031708,"cityC","TO_in_OO",1,-1,0.881710796468019,0.872842468064821,-1,0.602315600115891,0.599371395588391,-1,0.497765245880276,0.494518836309386
53,-0.00149412071104726,-34.4242048713772,0.694705389035852,"cityC","TO_in_OO",1,-1,0.882395594318522,0.873987286692401,-1,0.604055532400851,0.60079409447915,-1,0.499419706456084,0.495850011125135
54,-0.00142984636319632,-33.8242850437177,0.681410661245673,"cityC","TO_in_OO",1,-1,0.877482429927288,0.868880897103601,-1,0.605987148015113,0.60268033855979,-1,0.500914130817765,0.497397440687313
55,-0.00174664253980628,-36.9593405481815,0.724030906931652,"cityC","TO_in_OO",1,-1,0.90355034700945,0.897017910059058,-1,0.59976906106733,0.596500053536953,-1,0.495555042643828,0.492088044408374
56,-0.00184658524393622,-37.6975232817895,0.735956703120858,"cityC","TO_in_OO",1,-1,0.904504894431347,0.89936700022802,-1,0.597741000879502,0.595097750018696,-1,0.493680097893046,0.490601097913189
57,-0.00149911299955763,-34.6235271991562,0.713149946138279,"cityC","TO_in_OO",1,-1,0.88455645637275,0.875877135267093,-1,0.608545279350326,0.605282162120412,-1,0.50294590923357,0.499296751334591
58,-0.00150358885141944,-34.6043842890438,0.713147975717956,"cityC","TO_in_OO",1,-1,0.885879311959259,0.876948479837892,-1,0.605247018368446,0.601796411906751,-1,0.50011906466957,0.49646255078709
59,-0.00149942692011584,-34.3121762467959,0.691003332988984,"cityC","TO_in_OO",1,-1,0.882406036742267,0.873822577666206,-1,0.608582635438139,0.6056961730972,-1,0.503104822219526,0.499715098542025
60,-0.00152434581918515,-34.8134428335901,0.711401723266187,"cityC","TO_in_OO",1,-1,0.885463032104781,0.877056887023832,-1,0.599287575748298,0.596030739101868,-1,0.494959961584494,0.49147561111824
61,-0.00147496157540017,-34.251140793619,0.661684723340547,"cityC","TO_in_OO",1,-1,0.879271422129196,0.871625158174941,-1,0.592131986232868,0.589555045735563,-1,0.489214585317825,0.48606265837853
62,-0.00176261277178136,-37.3577369220907,0.716350957889491,"cityC","TO_in_OO",1,-1,0.903404099219887,0.898026229551464,-1,0.582065038274623,0.579517603989123,-1,0.480553070273137,0.47775497407714
63,-0.00180103023379607,-37.7389636636723,0.69594771319299,"cityC","TO_in_OO",1,-1,0.908786274618527,0.904010408254397,-1,0.572595457392494,0.569896077280692,-1,0.472429583809679,0.469611626951851
64,-0.00150751011413019,-34.903777426282,0.67972613811371,"cityC","TO_in_OO",1,-1,0.887127743764177,0.879634355949969,-1,0.5899805046752,0.586921027893625,-1,0.487779385034011,0.484321257158787
65,-0.00148583368540933,-34.5403388289698,0.701982314295016,"cityC","TO_in_OO",1,-1,0.882840931113734,0.874648390177896,-1,0.597047533268687,0.593945897001558,-1,0.493166675836411,0.489924181934736
66,-0.00149549455090803,-34.6001933622494,0.662162008158285,"cityC","TO_in_OO",1,-1,0.881125870502068,0.87393999124372,-1,0.596173803882867,0.593344441117317,-1,0.49266740244383,0.48944077053046
67,-0.00151132039000434,-34.4603320751533,0.699323208238666,"cityC","TO_in_OO",1,-1,0.88180697699803,0.873165123900419,-1,0.594044966532891,0.591014800964566,-1,0.490869677087288,0.487654023480628
68,-0.00145382966579044,-33.8549069513229,0.678948967988905,"cityC","TO_in_OO",1,-1,0.876461657860539,0.867867841256437,-1,0.602530055449576,0.599456793360534,-1,0.49766560013088,0.494211517526166
69,-0.0017280872900225,-36.0397492742555,0.677331607505295,"cityC","TO_in_OO",1,-1,0.890147615894135,0.884315979401368,-1,0.598374693742199,0.59537522463721,-1,0.493938098424565,0.490681392670992
70,-0.001787151889312,-36.7300030396587,0.622214654769437,"cityC","TO_in_OO",1,-1,0.890655443853629,0.88663143509284,-1,0.589681146693949,0.587269336976704,-1,0.486422943851628,0.483730507119753
71,-0.00148804371614952,-34.4955423727361,0.682506417982333,"cityC","TO_in_OO",1,-1,0.880271921814948,0.872598553156139,-1,0.595488789678918,0.592104590066292,-1,0.491507099505267,0.488090881943011
72,-0.00147467487694986,-34.3022329534448,0.677472249053555,"cityC","TO_in_OO",1,-1,0.878120934864031,0.870317940554682,-1,0.597147549149342,0.59383732883225,-1,0.493365527921758,0.489895821646466
73,-0.00148615521433526,-34.1762717528562,0.636057779407505,"cityC","TO_in_OO",1,-1,0.877396743235332,0.870236891454745,-1,0.593165221572428,0.590847573668842,-1,0.489769818339357,0.487098910802817
74,-0.00146483371465189,-34.0968569906056,0.686302318148509,"cityC","TO_in_OO",1,-1,0.878677082184622,0.869974807211439,-1,0.591141656952568,0.588035653175481,-1,0.488256967708569,0.485019023104881
0,-0.0289900370055314,-36.6600443908581,0.799212064861544,"cityC","TO_in_OO",2,-1,0.91645787690935,0.909725298147301,-1,0.692872998611921,0.682305637457467,-1,0.572889385071028,0.56101540991456
1,-0.0298682689019207,-37.4854303878731,0.809366145731984,"cityC","TO_in_OO",2,-1,0.925317600392603,0.919088954918404,-1,0.696515562328419,0.684776799750529,-1,0.575907891335619,0.562715329905882
2,-0.0236567027036036,-34.6378103865514,0.753572932014768,"cityC","TO_in_OO",2,-1,0.898085803751063,0.891109678611009,-1,0.689569763869119,0.679584660623402,-1,0.569489474192828,0.559095757710714
3,-0.0236467984550279,-34.4681392889492,0.708278695802556,"cityC","TO_in_OO",2,-1,0.896026971243608,0.889744284078571,-1,0.68537888668733,0.675582783096311,-1,0.566649108328482,0.556407641309484
4,-0.0233591554474601,-34.4200922430239,0.736007039520348,"cityC","TO_in_OO",2,-1,0.896235891022891,0.889294550395936,-1,0.687296790657585,0.678711019675531,-1,0.568501908271476,0.558752172752274
5,-0.0233071832185054,-34.4834500644607,0.748372325767875,"cityC","TO_in_OO",2,-1,0.897841129292672,0.890546064066813,-1,0.685976625687245,0.677045274289742,-1,0.566749122047555,0.556318282185348
6,-0.0284659194509995,-36.9618202405795,0.793890126597829,"cityC","TO_in_OO",2,-1,0.920846479415678,0.914542979649027,-1,0.699108820537268,0.6876921361968,-1,0.577651776018838,0.565669910145514
7,-0.0293685470413265,-36.5674984306353,0.797288141254073,"cityC","TO_in_OO",2,-1,0.913276229981267,0.906620241114049,-1,0.689123753800442,0.678927981490012,-1,0.56991756764944,0.558284968727098
8,-0.0286971304039263,-36.9547275330866,0.799027323477803,"cityC","TO_in_OO",2,-1,0.922028565038623,0.915414943117961,-1,0.682747271065034,0.671801640077373,-1,0.563909848123714,0.552586211202286
9,-0.0236885905213902,-34.5866274479242,0.70702566335532,"cityC","TO_in_OO",2,-1,0.899877746804574,0.893502594703647,-1,0.682776025112679,0.675506576328603,-1,0.563150250327744,0.555164552293569
10,-0.0236054969069099,-34.4400293209534,0.758917256124313,"cityC","TO_in_OO",2,-1,0.898170962710214,0.890325242124487,-1,0.691480893294231,0.681700660442002,-1,0.571259645128338,0.561049873577509
11,-0.0234955975684612,-34.6901258092231,0.759911844378464,"cityC","TO_in_OO",2,-1,0.895405915608007,0.888712384961543,-1,0.685055732321537,0.674646174158737,-1,0.566303717957764,0.55532871626312
12,-0.0230859169690394,-34.1866924003849,0.741700811767722,"cityC","TO_in_OO",2,-1,0.89421962030583,0.886838732098132,-1,0.690977730039122,0.682109125034402,-1,0.571663087193962,0.561381064724824
13,-0.0277519231702621,-36.7437037202156,0.797952022373367,"cityC","TO_in_OO",2,-1,0.920586651750951,0.91382815916424,-1,0.697875385428242,0.687287392225352,-1,0.578902792280856,0.566396639931111
14,-0.0288264872915487,-36.6565109888622,0.75339497767935,"cityC","TO_in_OO",2,-1,0.916769775555181,0.911056727781781,-1,0.692062385227514,0.682964407980532,-1,0.571736832708321,0.56085033313382
15,-0.0237425032579528,-34.7283994544316,0.749631184935925,"cityC","TO_in_OO",2,-1,0.899231434543162,0.892405540603438,-1,0.691687869643265,0.680606705308455,-1,0.572452938508387,0.560693415355883
16,-0.0237663391734013,-34.6510729087789,0.738511846189611,"cityC","TO_in_OO",2,-1,0.900433519835995,0.89350057474733,-1,0.692739708599795,0.683980640229744,-1,0.571928461261978,0.562478518778112
17,-0.0240543959494395,-34.6473202340279,0.753798969085086,"cityC","TO_in_OO",2,-1,0.89919957113979,0.891859650675043,-1,0.703113801279898,0.695148116439362,-1,0.581225302376756,0.571859542138295
18,-0.0238344033190145,-34.7095391427129,0.757413427440508,"cityC","TO_in_OO",2,-1,0.901365832588527,0.893862140464505,-1,0.692147149004049,0.681791663765424,-1,0.572426275362894,0.561736868922994
19,-0.0229701927829447,-34.4145270589125,0.759181650183309,"cityC","TO_in_OO",2,-1,0.898033037072341,0.890416222416976,-1,0.678685058324571,0.669212007893739,-1,0.560749810030982,0.550630066250658
20,-0.0277360809867968,-36.9717963026601,0.780224093926102,"cityC","TO_in_OO",2,-1,0.923138202441779,0.917060072202623,-1,0.687896499617028,0.679692144332502,-1,0.568389393155288,0.559354192544421
21,-0.0294752656044979,-37.1280063467117,0.800702217646487,"cityC","TO_in_OO",2,-1,0.920898329912296,0.914407991153146,-1,0.695735858675143,0.686610873477432,-1,0.574666653569505,0.565140516132538
22,-0.0238610734445861,-34.8116911245592,0.738788708435473,"cityC","TO_in_OO",2,-1,0.900837943401289,0.894348453458826,-1,0.69234110098808,0.681565836123515,-1,0.572998467903372,0.56115564442433
23,-0.0232880264841562,-34.4536312875215,0.736664555605358,"cityC","TO_in_OO",2,-1,0.898155090458297,0.891166260997324,-1,0.689185641127283,0.68109024343971,-1,0.568757956258063,0.559544394545213
24,-0.0233381410280267,-34.402751189928,0.728003956052369,"cityC","TO_in_OO",2,-1,0.896910574757567,0.890021744381344,-1,0.675085959202984,0.666190411020057,-1,0.558084679123429,0.548410284233505
25,-0.0237130579432514,-34.6484155161326,0.755347002802462,"cityC","TO_in_OO",2,-1,0.897770832763283,0.890863476387674,-1,0.692937129128066,0.684212741799836,-1,0.572801181228162,0.563237953517993
26,-0.0232237952649572,-34.22404746228,0.749503851599132,"cityC","TO_in_OO",2,-1,0.893052770787629,0.885698235564672,-1,0.688556816975999,0.678941023609803,-1,0.5688374916928,0.558697703249304
27,-0.028021236870539,-36.97011983479,0.805586714978563,"cityC","TO_in_OO",2,-1,0.923344256595403,0.916603042706148,-1,0.697543519750076,0.685617873294831,-1,0.577164082870199,0.56458702715489
28,-0.0283523462196369,-36.8918153447077,0.80440319091047,"cityC","TO_in_OO",2,-1,0.920749190464338,0.914233853685719,-1,0.689494767355435,0.680922465119548,-1,0.569327448268386,0.559053900855018
29,-0.0308616748467003,-37.3906116056394,0.799837428728026,"cityC","TO_in_OO",2,-1,0.925656393719131,0.918967582805854,-1,0.697275943116363,0.688441304024092,-1,0.575955709105442,0.565976851974151
30,-0.0234424779053046,-34.5091095123131,0.731358477221717,"cityC","TO_in_OO",2,-1,0.896218309650824,0.889739580373912,-1,0.693099245727354,0.683860978520049,-1,0.573227984573906,0.563550309719695
31,-0.0234757854858219,-34.3685720489766,0.741578072662056,"cityC","TO_in_OO",2,-1,0.89601518161447,0.888863144517645,-1,0.683509432126503,0.675791585515269,-1,0.565366003837355,0.556936732330899
32,-0.0234133774338234,-34.4326302303858,0.756985578351179,"cityC","TO_in_OO",2,-1,0.899697688836557,0.891867518983282,-1,0.683417800591296,0.677374575537176,-1,0.56526993273777,0.557597679227214
33,-0.0228586381095852,-34.1983019639763,0.752840325937779,"cityC","TO_in_OO",2,-1,0.895708710055878,0.887977490646872,-1,0.686827407708219,0.677227586108078,-1,0.568632953777595,0.557204772363906
34,-0.0269131661981021,-36.5259154908038,0.79787929500797,"cityC","TO_in_OO",2,-1,0.918951180707945,0.91218410019077,-1,0.684970526633449,0.673256797785251,-1,0.566932353736337,0.554875661907405
35,-0.0291253707363583,-36.9601448031225,0.806177223006685,"cityC","TO_in_OO",2,-1,0.919807398071897,0.913313570381551,-1,0.69542725144808,0.687012224844852,-1,0.574353205640522,0.565029909083777
36,-0.0239893015113741,-34.6600036999706,0.748438767424446,"cityC","TO_in_OO",2,-1,0.898356402408594,0.891247674462198,-1,0.695460693771241,0.685184866593016,-1,0.576427770287736,0.564475492533376
37,-0.0301697443898075,-37.3476211729358,0.794131830050718,"cityC","TO_in_OO",2,-1,0.923091282667424,0.91715521019907,-1,0.696311904525714,0.687239714098416,-1,0.577054530497123,0.566301777138494
38,-0.0232455436420136,-34.3536723871231,0.762627155684768,"cityC","TO_in_OO",2,-1,0.89700727819344,0.889124765544489,-1,0.690683468175246,0.682050455923847,-1,0.570855334406983,0.561467818186022
39,-0.0233731863779323,-34.366834333427,0.739626348038245,"cityC","TO_in_OO",2,-1,0.899613925225851,0.892032081896707,-1,0.692120739175249,0.683102521359554,-1,0.57272791467322,0.562929274503925
40,-0.0232591012341419,-34.4300692077113,0.722389702713382,"cityC","TO_in_OO",2,-1,0.898847320130482,0.89199394974412,-1,0.692277140115795,0.682991561130796,-1,0.571699081584808,0.561933848095722
41,-0.026914590006595,-36.4382859289135,0.765015595291714,"cityC","TO_in_OO",2,-1,0.918016549590293,0.91177841354122,-1,0.684609482078856,0.677856258345441,-1,0.565776994480171,0.557584155460159
42,-0.0282376065742493,-36.9423152583189,0.793006579766541,"cityC","TO_in_OO",2,-1,0.922845459355051,0.916599660465983,-1,0.692451465194383,0.684851774741593,-1,0.57264435152431,0.563833891495171
43,-0.0235253464000682,-34.5581588518458,0.73625435574515,"cityC","TO_in_OO",2,-1,0.896871550251307,0.890237375695981,-1,0.694256356697343,0.686629178073674,-1,0.573773892080044,0.565229381710666
44,-0.0233245888756324,-34.3719166005921,0.693350457024601,"cityC","TO_in_OO",2,-1,0.895129537285152,0.889184380994093,-1,0.688746088494485,0.681790325530528,-1,0.569092389665668,0.560991814715846
45,-0.0234110736771176,-34.6129340936566,0.747946020899317,"cityC","TO_in_OO",2,-1,0.899090364627512,0.892119630897126,-1,0.685845308112023,0.675850242275543,-1,0.566624598739185,0.55606104113878
46,-0.0230826925727323,-34.3237288759901,0.761213024309614,"cityC","TO_in_OO",2,-1,0.895953724319846,0.888259015346109,-1,0.671788818421347,0.663869617067823,-1,0.555706422101026,0.546208118201841
47,-0.0228183146268333,-34.0959535980697,0.735301291349646,"cityC","TO_in_OO",2,-1,0.89455521606946,0.887119459809521,-1,0.67958573963783,0.670471733525131,-1,0.561152332615558,0.551222469376588
48,-0.0273699182377503,-36.6984622284317,0.789578786755596,"cityC","TO_in_OO",2,-1,0.919657242409767,0.913376205351263,-1,0.684905897498472,0.676033926256849,-1,0.565969726259812,0.556179644560426
49,-0.0279466798233605,-36.0868060025128,0.73680694242905,"cityC","TO_in_OO",2,-1,0.911777607532205,0.905767780098718,-1,0.690461413882081,0.681688668310921,-1,0.570007344012703,0.560936511345798
50,-0.0289197757677744,-37.1570875716198,0.732202382530051,"cityC","TO_in_OO",2,-1,0.923276437945342,0.918243887936534,-1,0.688800216504231,0.68115991371025,-1,0.569633812966078,0.560691250676692
51,-0.0231950789346833,-34.3693454838438,0.720258216888155,"cityC","TO_in_OO",2,-1,0.896247088927413,0.889648867527449,-1,0.677663916032451,0.670094541819895,-1,0.559734222317771,0.551097072522903
52,-0.0232163063335211,-34.3516101986772,0.68683717525482,"cityC","TO_in_OO",2,-1,0.896275239163237,0.890211653997397,-1,0.672030948594106,0.664341911600989,-1,0.555191523805955,0.546635915579036
53,-0.0233723075978978,-34.3693114829966,0.757725977475327,"cityC","TO_in_OO",2,-1,0.89558645912483,0.888002521752136,-1,0.675818917864827,0.665486579912825,-1,0.559903718383418,0.54908239965047
54,-0.0227779142052371,-34.1349137393376,0.680996699389724,"cityC","TO_in_OO",2,-1,0.896337460621144,0.88993703051063,-1,0.682641024204032,0.674428201524389,-1,0.564065416802295,0.555450459869673
55,-0.0265625297345655,-36.6116810368238,0.742564536858469,"cityC","TO_in_OO",2,-1,0.92154201277326,0.915891806610747,-1,0.676744553570345,0.668572152311533,-1,0.560264661651167,0.551201560197636
56,-0.0276259636772436,-36.7972800228281,0.746497957867403,"cityC","TO_in_OO",2,-1,0.922515089825564,0.916857879007858,-1,0.678492425525701,0.670833911470175,-1,0.560956059239379,0.552327979330203
57,-0.0233647011398077,-34.4593443224259,0.739822146107652,"cityC","TO_in_OO",2,-1,0.897979728317535,0.8909455886365,-1,0.681300479670974,0.672809964884672,-1,0.563558398212794,0.553786504963137
58,-0.0234736888748357,-34.5144491271227,0.749630903570803,"cityC","TO_in_OO",2,-1,0.897254255767984,0.890165399679739,-1,0.672579787196039,0.663090610062828,-1,0.556604266655572,0.546583319389606
59,-0.0236155546615537,-34.3977412649569,0.702015340986625,"cityC","TO_in_OO",2,-1,0.895215473936498,0.888891859121184,-1,0.683975712092116,0.674503480782709,-1,0.565774834502035,0.555436535688141
60,-0.0237552149936382,-34.7260649415645,0.727722026150334,"cityC","TO_in_OO",2,-1,0.900304116773491,0.893650950226245,-1,0.671289600349332,0.661965619627095,-1,0.555176717225409,0.545462152343059
61,-0.0232865397800213,-34.5315317609592,0.759916699454618,"cityC","TO_in_OO",2,-1,0.897759829842991,0.890384161066643,-1,0.663425048787889,0.655182027044614,-1,0.548174045446768,0.538969533843681
62,-0.0265444300135422,-36.7591425490122,0.798805967691775,"cityC","TO_in_OO",2,-1,0.922016411849889,0.915662279950293,-1,0.663061016614784,0.653863785297256,-1,0.548093744658304,0.538564197480272
63,-0.0266603086696373,-36.3435795675414,0.787713219663712,"cityC","TO_in_OO",2,-1,0.919978455464411,0.913059174467542,-1,0.654116899431566,0.645869829899053,-1,0.540999898220566,0.532239537174861
64,-0.0233426028061354,-34.6031456065957,0.760589736467898,"cityC","TO_in_OO",2,-1,0.899838849332328,0.892411992304924,-1,0.66531852876043,0.6569690493288,-1,0.551121277098933,0.541304442002116
65,-0.0232518815253215,-34.4664348951763,0.756398617782777,"cityC","TO_in_OO",2,-1,0.898578170704393,0.891029505744666,-1,0.671914962111617,0.661107984651835,-1,0.555689208473725,0.544782973401086
66,-0.0233530752046058,-34.6536738953338,0.727563143675384,"cityC","TO_in_OO",2,-1,0.897525929736595,0.89134533568346,-1,0.66734016569957,0.659212380050431,-1,0.551810427459856,0.542512578092737
67,-0.0237516224860217,-34.6310690232896,0.737495843038705,"cityC","TO_in_OO",2,-1,0.897383230625736,0.890761461889738,-1,0.673057188687161,0.663431270445582,-1,0.556295073933325,0.546629970578448
68,-0.0231429911615533,-34.2789396294634,0.732452028136844,"cityC","TO_in_OO",2,-1,0.894616626154778,0.887660507783917,-1,0.677967300267923,0.667958296222158,-1,0.560318139891541,0.549595770852176
69,-0.0269896614359673,-36.3566183513393,0.69041885170326,"cityC","TO_in_OO",2,-1,0.916694529465469,0.911568140777437,-1,0.670771023235924,0.662782483734216,-1,0.553556062916179,0.545168403800507
70,-0.0273102068258524,-36.5174562717408,0.685661129590781,"cityC","TO_in_OO",2,-1,0.916359366093321,0.911710262824263,-1,0.671171014315341,0.663640480964543,-1,0.553383126667143,0.545158791606167
71,-0.0231302518256291,-34.3305384285178,0.74893331877778,"cityC","TO_in_OO",2,-1,0.89228215929925,0.885503064225194,-1,0.669504280883929,0.660084653381182,-1,0.552933091346555,0.543281168473689
72,-0.0231952454322311,-34.4599643910537,0.709005253033785,"cityC","TO_in_OO",2,-1,0.896464316529446,0.890443355582821,-1,0.67531450331311,0.665382530735279,-1,0.557339131790794,0.547381746639256
73,-0.0234188316287447,-34.358599418577,0.691507905551033,"cityC","TO_in_OO",2,-1,0.895225646300409,0.889180640042162,-1,0.672530212415321,0.665541052498139,-1,0.555042967353124,0.547234229763749
74,-0.0230712157044466,-34.3405731557318,0.740630541246796,"cityC","TO_in_OO",2,-1,0.894480647833623,0.887525114773971,-1,0.669161067214379,0.660104225506483,-1,0.552628183653017,0.543326048262056
0,-0.367801146388983,-31.2644996363657,0.197911912799439,"cityD","TO_in_OO",0.5,-0.999999999999999,0.751398375320403,0.750982254807181,-1,0.637746085388595,0.637702713771286,-1,0.517535236061369,0.515269402920934
1,-0.388658946348959,-32.0212823167053,0.206077163385695,"cityD","TO_in_OO",0.5,-1,0.761228205164975,0.760703408061269,-1,0.653978250731696,0.653871268692113,-1,0.529936666144872,0.527874412362483
2,-0.395777307479781,-33.9748327680538,0.228152810860814,"cityD","TO_in_OO",0.5,-1,0.790388283581178,0.789741454482007,-1,0.669901229843332,0.669522177044048,-1,0.544585685874191,0.542353363552635
3,-0.39447330357196,-33.6074006485214,0.218400607797124,"cityD","TO_in_OO",0.5,-1,0.784887010885826,0.784312196233226,-1,0.670609507640057,0.670441444969923,-1,0.544803353176515,0.542812104605354
4,-0.394619178656582,-33.6005046997118,0.218897608761248,"cityD","TO_in_OO",0.5,-1,0.785865897144034,0.785261141899893,-1,0.670924296772561,0.6707693110497,-1,0.545149493071638,0.543042561949065
5,-0.376526121762035,-33.2981622323189,0.224009698466377,"cityD","TO_in_OO",0.5,-1,0.785430091379307,0.784685142603589,-1,0.669556738298289,0.669347778885432,-1,0.544304490675859,0.542167981391499
6,-0.382176454436269,-32.8197152401745,0.210949962354285,"cityD","TO_in_OO",0.5,-1,0.77360209060341,0.773083097368393,-1,0.660390656010465,0.660168457294639,-1,0.535724947310814,0.533770490702406
7,-0.339884188831075,-29.9986999215274,0.154356726112133,"cityD","TO_in_OO",0.5,-1,0.735087822909075,0.734639423042072,-1,0.620579180178059,0.620601078690222,-1,0.502703310981034,0.501408614372375
