"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"53033021804",3053947.11067747,3,"Seattle",3.05394711067747
"53053060600",6854141.91368052,6,"Seattle",6.85414191368052
"53033021903",3133016.22437541,5,"Seattle",3.13301622437541
"53033021904",3394845.33794312,4,"Seattle",3.39484533794312
"53053073200",558060099.176785,4,"Seattle",558.060099176785
"53053060400",6496279.57504425,5,"Seattle",6.49627957504425
"53061041100",2718159.83774911,4,"Seattle",2.71815983774911
"53033011600",4069626.4639837,6,"Seattle",4.0696264639837
"53033011700",3496861.14417733,4,"Seattle",3.49686114417733
"53033011900",4486794.12426627,5,"Seattle",4.48679412426627
"53033012000",1443445.00789434,3,"Seattle",1.44344500789434
"53033012100",3112035.41802536,2,"Seattle",3.11203541802536
"53033020100",2450346.90330049,3,"Seattle",2.45034690330049
"53033020200",2584199.32879092,5,"Seattle",2.58419932879092
"53033032211",2967209.57666098,3,"Seattle",2.96720957666098
"53033032212",3405097.811301,4,"Seattle",3.405097811301
"53033025302",6388831.94942908,3,"Seattle",6.38883194942908
"53033025400",2294997.06529449,4,"Seattle",2.29499706529449
"53033025601",2885988.84834304,3,"Seattle",2.88598884834304
"53033028600",8331283.01496416,6,"Seattle",8.33128301496416
"53033028700",2667865.50138842,4,"Seattle",2.66786550138842
"53033032307",11953104.1553867,5,"Seattle",11.9531041553867
"53033032309",6146527.31684101,3,"Seattle",6.14652731684101
"53033025602",5190368.74218107,3,"Seattle",5.19036874218107
"53033025701",3767980.0958035,5,"Seattle",3.7679800958035
"53033028801",5168242.97045715,3,"Seattle",5.16824297045715
"53033030202",3257180.04835765,5,"Seattle",3.25718004835765
"53033031605",16908315.1098383,3,"Seattle",16.9083151098383
"53033031706",4164378.01701407,4,"Seattle",4.16437801701407
"53033032326",10430534.15083,3,"Seattle",10.43053415083
"53033025702",2852498.91254754,3,"Seattle",2.85249891254754
"53033029001",3578998.52209679,4,"Seattle",3.57899852209679
"53033029003",2561583.39225924,5,"Seattle",2.56158339225924
"53033030314",2485200.85192036,3,"Seattle",2.48520085192036
"53033030304",7365216.26926274,2,"Seattle",7.36521626926274
"53033031705",5040154.87036577,3,"Seattle",5.04015487036577
"53033031703",7761534.4094892,5,"Seattle",7.7615344094892
"53033031704",5741217.5268731,3,"Seattle",5.7412175268731
"53033032313",13487407.0181937,4,"Seattle",13.4874070181937
"53033025805",2420964.13835173,3,"Seattle",2.42096413835173
"53033025806",3078343.15988824,3,"Seattle",3.07834315988824
"53033025803",1339730.24948469,3,"Seattle",1.33973024948469
"53033029004",1822393.94979646,2,"Seattle",1.82239394979646
"53033030305",4805612.42741609,3,"Seattle",4.80561242741609
"53033030306",4323823.72167451,4,"Seattle",4.32382372167451
"53033032328",8480047.34899287,3,"Seattle",8.48004734899287
"53033025804",2351751.51850141,3,"Seattle",2.35175151850141
"53033026001",2737185.3965539,5,"Seattle",2.7371853965539
"53033029102",2560005.52583484,3,"Seattle",2.56000552583484
"53033030309",2215333.43965387,4,"Seattle",2.21533343965387
"53033032317",4381508.00060405,5,"Seattle",4.38150800060405
"53033026002",2761162.75216418,4,"Seattle",2.76116275216418
"53033026100",4300753.72904417,5,"Seattle",4.30075372904417
"53033029203",2003441.0008106,2,"Seattle",2.0034410008106
"53033029204",4224159.10177271,4,"Seattle",4.22415910177271
"53033029303",3599440.17532553,5,"Seattle",3.59944017532553
"53033030310",3196648.46005632,4,"Seattle",3.19664846005632
"53033030311",1899184.74534151,4,"Seattle",1.89918474534151
"53033031904",19057184.5021601,3,"Seattle",19.0571845021601
"53033031906",11310676.8800527,2,"Seattle",11.3106768800527
"53033026300",5200688.68592113,2,"Seattle",5.20068868592113
"53033029304",4151026.1758435,4,"Seattle",4.1510261758435
"53033029305",2891398.15426382,4,"Seattle",2.89139815426382
"53033030312",1847792.77133826,4,"Seattle",1.84779277133826
"53033030401",12453072.0713045,5,"Seattle",12.4530720713045
"53033031907",5515865.945672,5,"Seattle",5.515865945672
"53033032318",7333560.85200429,4,"Seattle",7.33356085200429
"53033032319",6832491.62690992,4,"Seattle",6.83249162690992
"53033024701",2731539.56868242,3,"Seattle",2.73153956868242
"53033024702",7176848.02551263,5,"Seattle",7.17684802551263
"53033026400",5065173.80932199,5,"Seattle",5.06517380932199
"53033026500",1989815.95054502,3,"Seattle",1.98981595054502
"53033029306",2548560.29927807,2,"Seattle",2.54856029927807
"53033029403",2401062.16133969,3,"Seattle",2.40106216133969
"53033029405",2485201.99766602,5,"Seattle",2.48520199766602
"53033030403",3858245.32477169,3,"Seattle",3.85824532477169
"53033030404",6196674.626766,3,"Seattle",6.196674626766
"53033031908",1821990.48395986,3,"Seattle",1.82199048395986
"53033031909",1910708.26926962,2,"Seattle",1.91070826926962
"53033024800",3764964.52210424,3,"Seattle",3.76496452210424
"53033027000",1985466.26740264,3,"Seattle",1.98546626740264
"53033027100",1565396.11160496,2,"Seattle",1.56539611160496
"53033027200",3399523.60277215,2,"Seattle",3.39952360277215
"53033029406",2702224.06793069,2,"Seattle",2.70222406793069
"53033029407",1356728.60344256,3,"Seattle",1.35672860344256
"53033030501",11359481.6099478,2,"Seattle",11.3594816099478
"53033032005",6402044.68117249,6,"Seattle",6.40204468117249
"53033032321",12635254.390126,4,"Seattle",12.635254390126
"53033032322",4611824.48965116,3,"Seattle",4.61182448965116
"53033027300",3542277.58871185,4,"Seattle",3.54227758871185
"53033027400",3316142.51505552,4,"Seattle",3.31614251505552
"53033027500",2223275.51017258,4,"Seattle",2.22327551017258
"53033029408",1234747.64037479,3,"Seattle",1.23474764037479
"53033029502",4334159.59161156,4,"Seattle",4.33415959161156
"53033030503",3304319.61576585,2,"Seattle",3.30431961576585
"53033030504",1562654.25680089,4,"Seattle",1.56265425680089
"53033030600",3419969.82923358,4,"Seattle",3.41996982923358
"53033032006",7715721.10741301,3,"Seattle",7.71572110741301
"53033032007",11605859.6147479,3,"Seattle",11.6058596147479
"53033032323",3282443.86026757,4,"Seattle",3.28244386026757
"53033032324",2042752.04651197,4,"Seattle",2.04275204651197
"53033024902",2024260.76225177,3,"Seattle",2.02426076225177
"53033027600",4129234.23145716,3,"Seattle",4.12923423145716
"53033029601",4010038.09450047,5,"Seattle",4.01003809450047
"53033029602",6690863.70724409,3,"Seattle",6.69086370724409
"53033030801",7002192.55244988,3,"Seattle",7.00219255244988
"53033030901",3112914.30091267,2,"Seattle",3.11291430091267
"53033030902",3932814.237229,3,"Seattle",3.932814237229
"53033032011",3637750.1269311,2,"Seattle",3.6377501269311
"53033032325",2206632.54359987,3,"Seattle",2.20663254359987
"53033032401",56992785.9269412,4,"Seattle",56.9927859269412
"53033024903",4949604.1335055,4,"Seattle",4.9496041335055
"53033025001",3549987.70657365,4,"Seattle",3.54998770657365
"53033027701",53782578.6062383,5,"Seattle",53.7825786062383
"53033027702",74713424.3530805,4,"Seattle",74.7134243530805
"53033029801",8040778.38572749,5,"Seattle",8.04077838572749
"53033031100",7419126.86470661,5,"Seattle",7.41912686470662
"53033032103",3996334.29305065,4,"Seattle",3.99633429305065
"53033032601",62243759.2756763,2,"Seattle",62.2437592756763
"53033027800",3675444.33669447,3,"Seattle",3.67544433669447
"53033029802",7011431.98091279,6,"Seattle",7.01143198091279
"53033031202",67445219.2989641,5,"Seattle",67.445219298964
"53033031204",37385223.5962607,5,"Seattle",37.3852235962607
"53033032203",15110633.0169595,4,"Seattle",15.1106330169595
"53033032704",17558632.7489173,4,"Seattle",17.5586327489173
"53033025005",7663201.94529055,2,"Seattle",7.66320194529055
"53033025101",2927268.68804609,4,"Seattle",2.92726868804609
"53033027900",3501799.80333073,6,"Seattle",3.50179980333073
"53033028000",1945538.68348342,3,"Seattle",1.94553868348342
"53033028100",1581310.06096261,2,"Seattle",1.58131006096261
"53033028200",2690621.78192759,3,"Seattle",2.69062178192759
"53033029901",4054690.061573,3,"Seattle",4.054690061573
"53033029902",6284259.91473456,3,"Seattle",6.28425991473456
"53033031205",5877555.74587419,3,"Seattle",5.87755574587419
"53033031301",33346375.6632795,2,"Seattle",33.3463756632795
"53033032207",5899247.40355924,3,"Seattle",5.89924740355924
"53033025102",6214679.27191258,4,"Seattle",6.21467927191258
"53033025200",4532635.22804909,5,"Seattle",4.53263522804909
"53033028300",8335559.58344757,3,"Seattle",8.33555958344757
"53033028402",8468682.21573415,4,"Seattle",8.46868221573415
"53033030005",2173264.04479606,3,"Seattle",2.17326404479606
"53033030006",2148117.41636012,2,"Seattle",2.14811741636012
"53061052401",4136791.56064911,4,"Seattle",4.13679156064911
"53061052402",2462399.46320579,3,"Seattle",2.46239946320579
"53033030003",5550499.8331304,5,"Seattle",5.5504998331304
"53033031302",10905661.0353611,4,"Seattle",10.9056610353611
"53033031400",6360250.32018758,5,"Seattle",6.36025032018758
"53061052503",4982365.84393588,4,"Seattle",4.98236584393588
"53061052504",7859379.96632736,2,"Seattle",7.85937996632736
"53033032213",4411710.74128684,3,"Seattle",4.41171074128684
"53033025301",5816322.44068427,3,"Seattle",5.81632244068427
"53033028403",2121392.32761032,3,"Seattle",2.12139232761032
"53033028500",3499986.95459316,3,"Seattle",3.49998695459316
"53033021300",2992538.84403979,3,"Seattle",2.99253884403979
"53061052606",14112525.9809736,3,"Seattle",14.1125259809736
"53061051100",2051665.55717736,3,"Seattle",2.05166555717736
"53061051928",2295386.88821137,3,"Seattle",2.29538688821137
"53061051300",2927161.50915389,6,"Seattle",2.92716150915389
"53061051400",4024992.80782997,5,"Seattle",4.02499280782997
"53061042001",5932030.85347922,4,"Seattle",5.93203085347922
"53061051500",3276100.81287469,4,"Seattle",3.27610081287469
"53061051921",2446118.53457628,3,"Seattle",2.44611853457628
"53061052003",5865167.86057761,4,"Seattle",5.86516786057761
"53061041904",1425745.9908336,3,"Seattle",1.4257459908336
"53061042004",2528740.35395542,3,"Seattle",2.52874035395542
"53061050101",2754680.93152245,2,"Seattle",2.75468093152245
"53061050102",1800738.35134343,3,"Seattle",1.80073835134343
"53061051602",2045520.56857927,3,"Seattle",2.04552056857927
"53061050402",2837163.69068981,4,"Seattle",2.83716369068981
"53061051701",2484305.39800499,4,"Seattle",2.48430539800499
"53061051702",2160836.20889583,3,"Seattle",2.16083620889583
"53061050600",4195042.0528809,1,"Seattle",4.1950420528809
"53061050700",3086063.84300018,5,"Seattle",3.08606384300018
"53061050800",3186384.56257499,5,"Seattle",3.18638456257499
"53061051803",1593340.24733992,3,"Seattle",1.59334024733992
"53061051804",2348684.70707692,2,"Seattle",2.34868470707692
"53061050900",1622205.9806559,3,"Seattle",1.6222059806559
"53061051923",3708275.28879596,3,"Seattle",3.70827528879596
"53061051914",3429919.72612459,4,"Seattle",3.42991972612459
"53061041000",3063092.32160981,4,"Seattle",3.06309232160981
"53053060300",15357970.327776,3,"Seattle",15.357970327776
"53061041704",4026219.85537577,3,"Seattle",4.02621985537577
"53061041810",890744.514505187,3,"Seattle",0.890744514505187
"53061052707",5271309.72402723,2,"Seattle",5.27130972402723
"53061052118",11203397.1910894,3,"Seattle",11.2033971910894
"53061052113",22282189.6843787,2,"Seattle",22.2821896843787
"53061053506",258709045.159743,4,"Seattle",258.709045159743
"53033022203",3814229.96836685,3,"Seattle",3.81422996836685
"53033001200",1828813.60982731,5,"Seattle",1.82881360982731
"53033006900",900326.608122564,4,"Seattle",0.900326608122564
"53033011401",1229686.07455372,3,"Seattle",1.22968607455372
"53033003400",784911.059370646,3,"Seattle",0.784911059370646
"53033029205",1903825.95649607,3,"Seattle",1.90382595649607
"53053073406",4412243.13612633,3,"Seattle",4.41224313612633
"53033031603",57371577.0072183,4,"Seattle",57.3715770072183
"53033000300",1207550.41050832,2,"Seattle",1.20755041050832
"53033000401",1359379.81441212,3,"Seattle",1.35937981441212
"53033000402",1793793.17614637,4,"Seattle",1.79379317614637
"53033000500",3804464.41827987,3,"Seattle",3.80446441827987
"53033000700",1290976.98446959,4,"Seattle",1.29097698446959
"53033000800",1138328.80198149,2,"Seattle",1.13832880198149
"53033000900",3517128.51144168,2,"Seattle",3.51712851144168
"53033001000",951734.009270858,2,"Seattle",0.951734009270858
"53033001100",1057393.90644352,2,"Seattle",1.05739390644352
"53053060906",1573278.30758139,2,"Seattle",1.57327830758139
"53033000600",3826995.98838425,6,"Seattle",3.82699598838425
"53053060904",1943114.22859695,4,"Seattle",1.94311422859695
"53053061100",4383328.87671365,7,"Seattle",4.38332887671365
"53033029101",3525712.54301357,2,"Seattle",3.52571254301357
"53033032010",4807467.50049198,4,"Seattle",4.80746750049198
"53033032329",9641471.20165547,2,"Seattle",9.64147120165547
"53033032215",15974710.1133601,2,"Seattle",15.9747101133601
"53033032214",6708995.74640218,3,"Seattle",6.70899574640218
"53053060903",3745397.65356282,3,"Seattle",3.74539765356282
"53033031604",4147022.00348355,3,"Seattle",4.14702200348355
"53033009800",1925186.70317025,5,"Seattle",1.92518670317025
"53033002100",1361568.67533984,3,"Seattle",1.36156867533984
"53033002700",1592746.22452496,4,"Seattle",1.59274622452496
"53033003100",2690683.47416336,5,"Seattle",2.69068347416336
"53033003500",1281104.33883833,3,"Seattle",1.28110433883833
"53033003600",1193048.69495858,4,"Seattle",1.19304869495858
"53033003800",622827.226541531,2,"Seattle",0.622827226541531
"53033990100",239544294.027895,1,"Seattle",239.544294027895
"53033025006",22336484.0226368,3,"Seattle",22.3364840226368
"53033002200",4245042.78445659,4,"Seattle",4.24504278445659
"53033022300",8902320.87069129,2,"Seattle",8.90232087069129
"53033003900",971034.120397847,2,"Seattle",0.971034120397847
"53033024200",14792394.9608696,2,"Seattle",14.7923949608696
"53033005000",755228.39716105,3,"Seattle",0.75522839716105
"53033022400",8378861.06638857,6,"Seattle",8.37886106638857
"53033006300",5780641.50261339,4,"Seattle",5.78064150261338
"53033009500",5489674.65180394,4,"Seattle",5.48967465180394
"53033010402",1793822.91720594,4,"Seattle",1.79382291720594
"53033010401",1612128.91473075,3,"Seattle",1.61212891473075
"53033001400",2342023.27324796,4,"Seattle",2.34202327324796
"53033001600",2491611.31315598,3,"Seattle",2.49161131315598
"53033022005",2415747.33840015,3,"Seattle",2.41574733840015
"53033001500",1564498.03779139,2,"Seattle",1.56449803779139
"53033008400",381532.37983421,3,"Seattle",0.38153237983421
"53033023201",1585285.33857912,3,"Seattle",1.58528533857912
"53033023803",562369.265465386,2,"Seattle",0.562369265465386
"53033023804",1217713.7804534,3,"Seattle",1.2177137804534
"53033003300",1292678.85952558,5,"Seattle",1.29267885952558
"53053061400",924301.34373874,3,"Seattle",0.92430134373874
"53061052905",2040961.38653803,3,"Seattle",2.04096138653803
"53033001702",1276572.09314144,4,"Seattle",1.27657209314144
"53033001800",940367.289701992,3,"Seattle",0.940367289701992
"53033001900",1658508.00768959,3,"Seattle",1.65850800768959
"53033002400",975317.043269268,3,"Seattle",0.975317043269268
"53061041809",1076131.19592761,3,"Seattle",1.07613119592761
"53061041201",1481494.69864907,2,"Seattle",1.48149469864907
"53033004000",6470270.938081,2,"Seattle",6.470270938081
"53061990100",13188812.3866725,1,"Seattle",13.1888123866725
"53061051802",4990955.95127577,3,"Seattle",4.99095595127577
"53033021906",3819414.59202237,3,"Seattle",3.81941459202237
"53061041400",3313919.96179261,4,"Seattle",3.31391996179261
"53033007402",248577.256748485,3,"Seattle",0.248577256748485
"53053072408",20387021.4560132,4,"Seattle",20.3870214560132
"53053072506",27401421.7136305,2,"Seattle",27.4014217136305
"53053073114",6902648.90008166,3,"Seattle",6.90264890008166
"53053073118",31065740.1671208,2,"Seattle",31.0657401671208
"53061041901",8821524.66576288,3,"Seattle",8.82152466576288
"53061052107",12428907.9855221,2,"Seattle",12.4289079855221
"53053073005",53758720.6658651,4,"Seattle",53.7587206658651
"53033023300",3827554.24098034,4,"Seattle",3.82755424098034
"53053073110",5785577.4949426,2,"Seattle",5.7855774949426
"53033022500",3952187.94091471,5,"Seattle",3.95218794091471
"53053073115",6835406.93317874,3,"Seattle",6.83540693317874
"53033022201",2283825.72349755,4,"Seattle",2.28382572349755
"53033022603",2901090.89763525,5,"Seattle",2.90109089763525
"53053073116",16094096.2369483,2,"Seattle",16.0940962369483
"53053073302",3066439.02770766,3,"Seattle",3.06643902770766
"53053073405",2963813.28368226,2,"Seattle",2.96381328368226
"53053073407",2407897.25500657,3,"Seattle",2.40789725500657
"53053073408",2756310.48566005,3,"Seattle",2.75631048566005
"53053072410",38339944.7562051,2,"Seattle",38.3399447562051
"53033006500",1144360.26336458,3,"Seattle",1.14436026336458
"53033006600",1932809.24792407,2,"Seattle",1.93280924792407
"53033008900",2908231.41198751,4,"Seattle",2.90823141198751
"53033006200",3008382.31296298,3,"Seattle",3.00838231296298
"53033008500",472871.656895012,3,"Seattle",0.472871656895012
"53033009100",417647.220037411,2,"Seattle",0.417647220037411
"53033009200",483663.695886592,2,"Seattle",0.483663695886592
"53033009300",10120383.8079269,3,"Seattle",10.1203838079269
"53033009400",1718200.41140977,5,"Seattle",1.71820041140977
"53061041808",1685243.78404406,3,"Seattle",1.68524378404406
"53033008200",365671.05346616,3,"Seattle",0.36567105346616
"53033008300",236775.807600493,2,"Seattle",0.236775807600493
"53033007100",859648.685521983,2,"Seattle",0.859648685521983
"53033007200",1007408.72691225,3,"Seattle",1.00740872691225
"53033007300",923421.818069866,3,"Seattle",0.923421818069866
"53033007600",570256.404659217,3,"Seattle",0.570256404659217
"53033009900",8827873.91808602,4,"Seattle",8.82787391808602
"53033007700",1055325.49690828,4,"Seattle",1.05532549690828
"53033005100",879205.314045627,3,"Seattle",0.879205314045627
"11001000702",293597.589464869,3,"Washington, D.C.",0.293597589464869
"11001000701",548500.981100554,4,"Washington, D.C.",0.548500981100554
"11001001302",1607038.0264256,3,"Washington, D.C.",1.6070380264256
"11001005500",638219.278245326,5,"Washington, D.C.",0.638219278245326
"11001004701",324386.743800716,2,"Washington, D.C.",0.324386743800716
"11001011000",1017361.19287856,4,"Washington, D.C.",1.01736119287856
"11001005600",464075.107032212,4,"Washington, D.C.",0.464075107032212
"11001010800",661048.031767802,3,"Washington, D.C.",0.661048031767802
"11001010900",5312274.10367755,2,"Washington, D.C.",5.31227410367755
"11001007401",1410128.68130196,2,"Washington, D.C.",1.41012868130196
"11001007403",329942.673064296,1,"Washington, D.C.",0.329942673064296
"11001007404",812568.597452888,3,"Washington, D.C.",0.812568597452888
"11001007605",453430.470780326,3,"Washington, D.C.",0.453430470780326
"11001007703",1017507.47412437,4,"Washington, D.C.",1.01750747412437
"11001007707",842175.453003188,2,"Washington, D.C.",0.842175453003188
"11001002400",555778.813900194,4,"Washington, D.C.",0.555778813900194
"11001006802",279882.543643222,2,"Washington, D.C.",0.279882543643222
"11001007604",1368481.63512059,3,"Washington, D.C.",1.36848163512059
"11001002202",693960.984354926,3,"Washington, D.C.",0.693960984354926
"11001010600",1230594.31843901,3,"Washington, D.C.",1.23059431843901
"11001000501",970614.880468668,2,"Washington, D.C.",0.970614880468668
"11001007503",499411.155525339,2,"Washington, D.C.",0.499411155525339
"11001001001",2452377.07445536,6,"Washington, D.C.",2.45237707445536
"11001001100",1675211.54443773,4,"Washington, D.C.",1.67521154443773
"11001002102",725796.801278886,6,"Washington, D.C.",0.725796801278886
"11001010100",579666.264003326,2,"Washington, D.C.",0.579666264003326
"11001007808",943814.729024282,3,"Washington, D.C.",0.943814729024282
"11001007809",534823.103540047,2,"Washington, D.C.",0.534823103540047
"11001007901",401045.174984493,4,"Washington, D.C.",0.401045174984493
"11001007903",247745.487767056,1,"Washington, D.C.",0.247745487767056
"11001008001",322538.373687301,3,"Washington, D.C.",0.322538373687301
"11001008002",579162.364906994,2,"Washington, D.C.",0.579162364906994
"11001008100",290048.050554407,3,"Washington, D.C.",0.290048050554407
"11001011100",6076440.4303453,3,"Washington, D.C.",6.0764404303453
"11001009000",1461085.37462877,2,"Washington, D.C.",1.46108537462877
"11001006400",933762.621973847,2,"Washington, D.C.",0.933762621973847
"11001009400",1581547.10661324,4,"Washington, D.C.",1.58154710661324
"11001007304",1251094.66656954,3,"Washington, D.C.",1.25109466656954
"11001003302",204070.528225036,2,"Washington, D.C.",0.204070528225036
"11001008301",303730.814467976,2,"Washington, D.C.",0.303730814467976
"11001009904",425854.673536345,2,"Washington, D.C.",0.425854673536345
"11001009907",466578.538307659,2,"Washington, D.C.",0.466578538307659
"11001005301",286166.293128139,4,"Washington, D.C.",0.286166293128139
"11001005201",339438.586369706,4,"Washington, D.C.",0.339438586369706
"11001005002",233634.338007931,4,"Washington, D.C.",0.233634338007931
"11001005800",913796.193421681,2,"Washington, D.C.",0.913796193421681
"11001007200",1679127.6242259,2,"Washington, D.C.",1.6791276242259
"11001007406",359865.274742864,2,"Washington, D.C.",0.359865274742864
"11001000100",2418452.05871549,4,"Washington, D.C.",2.41845205871549
"11001000801",3073724.86911295,4,"Washington, D.C.",3.07372486911295
"11001001600",2699061.61499298,4,"Washington, D.C.",2.69906161499298
"11001002101",600500.043381757,5,"Washington, D.C.",0.600500043381757
"11001008903",305404.25447017,2,"Washington, D.C.",0.30540425447017
"11001002701",452552.990716089,4,"Washington, D.C.",0.452552990716089
"11001003000",210466.541671022,2,"Washington, D.C.",0.210466541671022
"11001003100",296669.708871053,1,"Washington, D.C.",0.296669708871053
"11001002502",603229.437794224,4,"Washington, D.C.",0.603229437794224
"11001004702",326094.386154942,1,"Washington, D.C.",0.326094386154942
"11001004801",317233.37341852,1,"Washington, D.C.",0.31723337341852
"11001004802",286572.653233576,2,"Washington, D.C.",0.286572653233576
"11001004901",271669.609352515,2,"Washington, D.C.",0.271669609352515
"11001005001",204270.749056953,2,"Washington, D.C.",0.204270749056953
"11001006500",504503.382525086,2,"Washington, D.C.",0.504503382525086
"11001006600",286986.730948431,1,"Washington, D.C.",0.286986730948431
"11001006700",427976.95152976,3,"Washington, D.C.",0.42797695152976
"11001006801",244594.431267162,2,"Washington, D.C.",0.244594431267162
"11001006804",2018402.11763733,1,"Washington, D.C.",2.01840211763733
"11001006900",398194.492130636,2,"Washington, D.C.",0.398194492130636
"11001007000",423013.097911254,2,"Washington, D.C.",0.423013097911254
"11001007409",397470.258410317,3,"Washington, D.C.",0.397470258410317
"11001007502",615307.463180447,2,"Washington, D.C.",0.615307463180446
"11001007504",795983.299194746,1,"Washington, D.C.",0.795983299194746
"11001007803",1008588.80070164,4,"Washington, D.C.",1.00858880070164
"11001004201",204363.173188347,2,"Washington, D.C.",0.204363173188347
"11001001301",2880064.9245439,3,"Washington, D.C.",2.8800649245439
"11001009700",409437.679394177,2,"Washington, D.C.",0.409437679394177
"11001009301",1096399.01942484,4,"Washington, D.C.",1.09639901942484
"11001001803",1167267.49659928,2,"Washington, D.C.",1.16726749659928
"11001001804",601257.160305805,3,"Washington, D.C.",0.601257160305805
"11001002702",493839.784632877,3,"Washington, D.C.",0.493839784632877
"11001008802",468199.008266674,4,"Washington, D.C.",0.468199008266674
"11001001200",1217252.09442018,4,"Washington, D.C.",1.21725209442018
"11001001500",4694870.3178964,5,"Washington, D.C.",4.6948703178964
"11001002600",2173224.71556767,2,"Washington, D.C.",2.17322471556767
"11001007708",861346.606820935,2,"Washington, D.C.",0.861346606820935
"11001007709",924143.707768516,2,"Washington, D.C.",0.924143707768516
"11001007804",843455.229045051,3,"Washington, D.C.",0.843455229045051
"11001008200",338151.003530438,2,"Washington, D.C.",0.338151003530438
"11001008302",260683.778586861,1,"Washington, D.C.",0.260683778586861
"11001008402",273960.498153564,2,"Washington, D.C.",0.273960498153564
"11001008410",219761.17814207,1,"Washington, D.C.",0.21976117814207
"11001008701",382373.132622115,2,"Washington, D.C.",0.382373132622115
"11001008702",469591.447319669,2,"Washington, D.C.",0.469591447319669
"11001009302",398030.075666021,1,"Washington, D.C.",0.39803007566602
"11001009807",1036194.79325597,2,"Washington, D.C.",1.03619479325597
"11001010400",2738115.82268539,2,"Washington, D.C.",2.73811582268539
"11001009901",2100469.69423013,2,"Washington, D.C.",2.10046969423013
"11001009902",1293522.23268131,2,"Washington, D.C.",1.29352223268131
"11001009905",431213.545880608,3,"Washington, D.C.",0.431213545880608
"11001009906",252479.728241588,1,"Washington, D.C.",0.252479728241588
"11001007601",1247817.71383426,5,"Washington, D.C.",1.24781771383426
"11001010700",890869.065514722,2,"Washington, D.C.",0.890869065514722
"11001007100",751522.019326548,2,"Washington, D.C.",0.751522019326548
"11001007603",1225641.38202394,4,"Washington, D.C.",1.22564138202394
"11001003900",390074.821366199,4,"Washington, D.C.",0.390074821366199
"11001004100",811325.113879317,3,"Washington, D.C.",0.811325113879317
"11001009503",1422446.64989294,3,"Washington, D.C.",1.42244664989294
"11001002900",300403.579100737,2,"Washington, D.C.",0.300403579100737
"11001002002",848681.024282123,3,"Washington, D.C.",0.848681024282123
"11001004600",436788.257837568,2,"Washington, D.C.",0.436788257837568
"11001000902",2177916.06035811,2,"Washington, D.C.",2.17791606035811
"11001007806",688310.888003253,2,"Washington, D.C.",0.688310888003253
"11001007807",522329.01723427,2,"Washington, D.C.",0.52232901723427
"11001008803",1164295.46721809,1,"Washington, D.C.",1.16429546721809
"11001008804",777425.224796403,2,"Washington, D.C.",0.777425224796403
"11001008904",448980.792661192,2,"Washington, D.C.",0.448980792661192
"11001000600",1441721.98715678,4,"Washington, D.C.",1.44172198715678
"11001009601",2063901.84747945,1,"Washington, D.C.",2.06390184747945
"11001000202",1230761.27137238,4,"Washington, D.C.",1.23076127137238
"11001000802",2286184.74869487,2,"Washington, D.C.",2.28618474869487
"11001003301",441760.616135783,3,"Washington, D.C.",0.441760616135783
"11001006202",11501449.1003352,1,"Washington, D.C.",11.5014491003352
"11001004902",263672.442747887,2,"Washington, D.C.",0.263672442747887
"11001002801",171770.887595979,2,"Washington, D.C.",0.171770887595979
"11001002802",229509.064893065,2,"Washington, D.C.",0.229509064893065
"11001003700",292133.992315199,3,"Washington, D.C.",0.292133992315199
"11001002302",2013886.51031431,1,"Washington, D.C.",2.01388651031431
"11001004001",273401.044992321,3,"Washington, D.C.",0.273401044992321
"11001001002",888998.151138918,3,"Washington, D.C.",0.888998151138918
"11001003600",305367.781126669,3,"Washington, D.C.",0.305367781126669
"11001009102",1834305.62449271,3,"Washington, D.C.",1.83430562449271
"11001001402",894475.647327535,3,"Washington, D.C.",0.894475647327535
"11001009810",412153.538707212,2,"Washington, D.C.",0.412153538707212
"11001003800",355823.54731887,3,"Washington, D.C.",0.35582354731887
"11001009602",1362634.72645114,2,"Washington, D.C.",1.36263472645114
"11001004002",194597.708885622,3,"Washington, D.C.",0.194597708885622
"11001004202",207478.787630903,2,"Washington, D.C.",0.207478787630903
"11001009508",936376.494472106,3,"Washington, D.C.",0.936376494472106
"11001009603",625223.658154963,3,"Washington, D.C.",0.625223658154963
"11001009201",640313.528923858,1,"Washington, D.C.",0.640313528923858
"11001009203",580615.760958664,2,"Washington, D.C.",0.580615760958664
"11001009204",302548.556149951,2,"Washington, D.C.",0.302548556149951
"11001010300",1083696.96877228,3,"Washington, D.C.",1.08369696877228
"11001009501",1593967.10579808,3,"Washington, D.C.",1.59396710579808
"11001009804",517958.714662546,2,"Washington, D.C.",0.517958714662546
"11001009504",1025510.23052788,2,"Washington, D.C.",1.02551023052788
"11001009505",1033006.757377,3,"Washington, D.C.",1.033006757377
"11001009507",293611.716212817,1,"Washington, D.C.",0.293611716212817
"11001009509",643539.905730133,3,"Washington, D.C.",0.643539905730133
"11001009604",553386.894276751,2,"Washington, D.C.",0.553386894276751
"11001009801",448279.526431222,1,"Washington, D.C.",0.448279526431222
"11001009802",200586.596822117,2,"Washington, D.C.",0.200586596822117
"11001009803",530636.972757686,3,"Washington, D.C.",0.530636972757686
"11001009811",467134.658109411,2,"Washington, D.C.",0.467134658109411
"11001009903",383372.408553982,2,"Washington, D.C.",0.383372408553982
