"msa","day","rep","lag","eta","total_flow","rho","error"
"Washington, D.C.",2020-02-11,23,33,0.05,665343,0.424937520835103,78.6930738703354
"Washington, D.C.",2020-02-11,24,33,0.05,665343,0.424768304411605,78.8685212113085
"Washington, D.C.",2020-02-11,25,33,0.05,665343,0.424821295960945,78.7508023665352
"Washington, D.C.",2020-02-11,26,33,0.05,665343,0.424685523122411,78.9501376497475
"Washington, D.C.",2020-02-11,27,33,0.05,665343,0.424630151770066,79.0201710997591
"Washington, D.C.",2020-02-11,28,33,0.05,665343,0.424584730670691,79.0830506574292
"Washington, D.C.",2020-02-11,29,33,0.05,665343,0.424723473553544,78.8964218711377
"Washington, D.C.",2020-02-11,30,33,0.05,665343,0.424823856334963,78.8979893065686
"Washington, D.C.",2020-02-11,31,33,0.05,665343,0.424793124207071,78.7979991272823
"Washington, D.C.",2020-02-11,32,33,0.05,665343,0.424651718288311,79.0894256214946
"Washington, D.C.",2020-02-11,33,33,0.05,665343,0.424666441062431,79.0458830216579
"Washington, D.C.",2020-02-11,34,33,0.05,665343,0.424718712729355,78.9113234467604
"Washington, D.C.",2020-02-11,35,33,0.05,665343,0.42470576226973,78.8447610166574
"Washington, D.C.",2020-02-11,36,33,0.05,665343,0.424719680492799,79.0378332078003
"Washington, D.C.",2020-02-11,37,33,0.05,665343,0.42468575413135,78.9515249930362
"Washington, D.C.",2020-02-11,38,33,0.05,665343,0.424742029182337,78.6402720596439
"Washington, D.C.",2020-02-11,39,33,0.05,665343,0.424809412614518,78.7215724324655
"Washington, D.C.",2020-02-11,40,33,0.05,665343,0.424623199826958,78.9533039855951
"Washington, D.C.",2020-02-11,41,33,0.05,665343,0.424842572703279,78.915292142218
"Washington, D.C.",2020-02-11,42,33,0.05,665343,0.424622154097598,79.1723093439204
"Washington, D.C.",2020-02-11,43,33,0.05,665343,0.424917644485075,78.7035746689734
"Washington, D.C.",2020-02-11,44,33,0.05,665343,0.424892453188523,78.7804201759881
"Washington, D.C.",2020-02-11,45,33,0.05,665343,0.424848177312637,78.7600518510632
"Washington, D.C.",2020-02-11,46,33,0.05,665343,0.424662027089268,79.0331075238875
"Washington, D.C.",2020-02-11,47,33,0.05,665343,0.424758376649938,78.9421842015117
"Washington, D.C.",2020-02-11,48,33,0.05,665343,0.42478697819234,79.0103100823999
"Washington, D.C.",2020-02-11,49,33,0.05,665343,0.424665967901561,79.1397503415112
"Washington, D.C.",2020-02-11,50,33,0.05,665343,0.424512579522013,79.298605709903
"Washington, D.C.",2020-02-11,51,33,0.05,665343,0.424677643523024,79.036673337966
"Washington, D.C.",2020-02-11,52,33,0.05,665343,0.424784590836455,78.8419529232276
"Washington, D.C.",2020-02-11,53,33,0.05,665343,0.424695799885895,78.9464692641469
"Washington, D.C.",2020-02-11,54,33,0.05,665343,0.424799041656767,78.8469943829195
"Washington, D.C.",2020-02-11,55,33,0.05,665343,0.424841534494152,78.854172338069
"Washington, D.C.",2020-02-11,56,33,0.05,665343,0.424847693163766,78.8152083894591
"Washington, D.C.",2020-02-11,57,33,0.05,665343,0.424704738806373,78.8425506565488
"Washington, D.C.",2020-02-11,58,33,0.05,665343,0.424830274494105,78.8434083010343
"Washington, D.C.",2020-02-11,59,33,0.05,665343,0.42476543968124,78.8328675283542
"Washington, D.C.",2020-02-11,60,33,0.05,665343,0.42472650816011,78.9353167504493
"Washington, D.C.",2020-02-11,61,33,0.05,665343,0.424779573632944,78.8498245525691
"Washington, D.C.",2020-02-11,62,33,0.05,665343,0.42480327130934,78.8985446756535
"Washington, D.C.",2020-02-11,63,33,0.05,665343,0.424720684065822,78.9155941660018
"Washington, D.C.",2020-02-11,64,33,0.05,665343,0.4248105104524,78.9346760161358
"Washington, D.C.",2020-02-11,65,33,0.05,665343,0.424696624338726,78.934702284687
"Washington, D.C.",2020-02-11,66,33,0.05,665343,0.424614667165931,79.1532122207239
"Washington, D.C.",2020-02-11,67,33,0.05,665343,0.424703432205027,78.9864047219787
"Washington, D.C.",2020-02-11,68,33,0.05,665343,0.424721517134058,79.0605588772827
"Washington, D.C.",2020-02-11,69,33,0.05,665343,0.424750933585396,78.9036538106004
"Washington, D.C.",2020-02-11,70,33,0.05,665343,0.424663302078337,78.960233853426
"Washington, D.C.",2020-02-11,71,33,0.05,665343,0.424915481660834,78.6558119084914
"Washington, D.C.",2020-02-11,72,33,0.05,665343,0.424799923926942,78.8516965132384
"Washington, D.C.",2020-02-11,73,33,0.05,665343,0.42466795967216,78.9609300358909
"Washington, D.C.",2020-02-11,74,33,0.05,665343,0.424561575272595,79.1521587812628
"Washington, D.C.",2020-02-11,75,33,0.05,665343,0.42489044646886,78.7665998950289
"Washington, D.C.",2020-02-11,76,33,0.05,665343,0.42482281569637,78.7761175433652
"Washington, D.C.",2020-02-11,77,33,0.05,665343,0.424571858037248,79.223357386105
"Washington, D.C.",2020-02-11,78,33,0.05,665343,0.424727490652694,79.0220159767639
"Washington, D.C.",2020-02-11,79,33,0.05,665343,0.424833617039275,78.7508288227547
"Washington, D.C.",2020-02-11,80,33,0.05,665343,0.424767698159249,78.8963990499622
"Washington, D.C.",2020-02-11,81,33,0.05,665343,0.424829172620498,78.9089643608952
"Washington, D.C.",2020-02-11,82,33,0.05,665343,0.424594608304311,79.0222896974131
"Washington, D.C.",2020-02-11,83,33,0.05,665343,0.424808580318309,78.8060379147147
"Washington, D.C.",2020-02-11,84,33,0.05,665343,0.424663158504756,79.117518117446
"Washington, D.C.",2020-02-11,85,33,0.05,665343,0.424928457703739,78.6190184753905
"Washington, D.C.",2020-02-11,86,33,0.05,665343,0.424743084654701,79.0230713499665
"Washington, D.C.",2020-02-11,87,33,0.05,665343,0.424610727554243,79.1876864888025
"Washington, D.C.",2020-02-11,88,33,0.05,665343,0.424808550817644,78.8816274055485
"Washington, D.C.",2020-02-11,89,33,0.05,665343,0.424894986736609,78.6207229077071
"Washington, D.C.",2020-02-11,90,33,0.05,665343,0.424645980071334,79.0910916301232
"Washington, D.C.",2020-02-11,91,33,0.05,665343,0.424767567538497,78.8881019903558
"Washington, D.C.",2020-02-11,92,33,0.05,665343,0.424734130099868,79.0832037497151
"Washington, D.C.",2020-02-11,93,33,0.05,665343,0.424604820138794,79.0222087166696
"Washington, D.C.",2020-02-11,94,33,0.05,665343,0.42475957325343,78.8493215733892
"Washington, D.C.",2020-02-11,95,33,0.05,665343,0.424871759944185,78.77723244651
"Washington, D.C.",2020-02-11,96,33,0.05,665343,0.424812215794891,78.9510776197724
"Washington, D.C.",2020-02-11,97,33,0.05,665343,0.424489734396228,79.2826940080547
"Washington, D.C.",2020-02-11,98,33,0.05,665343,0.424702117416259,79.0179534613142
"Washington, D.C.",2020-02-11,99,33,0.05,665343,0.424843891867142,78.6948994420801
"Washington, D.C.",2020-02-11,100,33,0.05,665343,0.424867875090136,78.831473624362
"Washington, D.C.",2020-02-12,1,33,0.05,681767,0.423788874860046,82.1864712127603
"Washington, D.C.",2020-02-12,2,33,0.05,681767,0.423708613673766,82.2860971981271
"Washington, D.C.",2020-02-12,3,33,0.05,681767,0.424082363818348,81.6512251699719
"Washington, D.C.",2020-02-12,4,33,0.05,681767,0.424052376948972,81.7330600028865
"Washington, D.C.",2020-02-12,5,33,0.05,681767,0.42398374902474,81.9674667052183
"Washington, D.C.",2020-02-12,6,33,0.05,681767,0.423889067422698,81.9202224656219
"Washington, D.C.",2020-02-12,7,33,0.05,681767,0.423998025384365,81.9211922803025
"Washington, D.C.",2020-02-12,8,33,0.05,681767,0.423858853134123,81.9652334916503
"Washington, D.C.",2020-02-12,9,33,0.05,681767,0.424130351315521,81.7635220802474
"Washington, D.C.",2020-02-12,10,33,0.05,681767,0.424040173413742,81.7654426093164
"Washington, D.C.",2020-02-12,11,33,0.05,681767,0.423843733661329,81.9585433609102
"Washington, D.C.",2020-02-12,12,33,0.05,681767,0.423968346253966,81.8653761336361
"Washington, D.C.",2020-02-12,13,33,0.05,681767,0.424198904643563,81.5757993928285
"Washington, D.C.",2020-02-12,14,33,0.05,681767,0.424040900096055,81.743981213036
"Washington, D.C.",2020-02-12,15,33,0.05,681767,0.424074487182248,81.6442271349838
"Washington, D.C.",2020-02-12,16,33,0.05,681767,0.423948710746522,81.8264993199079
"Washington, D.C.",2020-02-12,17,33,0.05,681767,0.423837416151591,81.9450052730938
"Washington, D.C.",2020-02-12,18,33,0.05,681767,0.423837689454805,81.9698860992254
"Washington, D.C.",2020-02-12,19,33,0.05,681767,0.424048460225412,81.7307902992509
"Washington, D.C.",2020-02-12,20,33,0.05,681767,0.424131939739325,81.7485023107568
"Washington, D.C.",2020-02-12,21,33,0.05,681767,0.424080217994431,81.6440661417079
"Washington, D.C.",2020-02-12,22,33,0.05,681767,0.423833310063486,82.0379385985452
