day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-04-05,exp,0.44450750721364,81.3447696908604,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,homo,0.000244971852252939,166.3649366107,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1251.08385719419,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,exp,0.446806957278524,129.417764994638,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,homo,0.000244971852252939,163.106634718362,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1206.83583446059,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,exp,0.443527119515146,129.003595485599,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,homo,0.000244971852252939,165.908279737518,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1220.48298929389,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,exp,0.445541385029361,129.323135087924,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-13,homo,0.000244971852252939,173.440566174434,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-13,power,64.7214332302896,1272.40558520642,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-13,exp,0.446205524560859,134.013273355537,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,homo,0.000244971852252939,183.703613174815,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1357.57115097022,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.447000442826815,141.917735793794,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,169.43809351806,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1238.17807246994,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.445789032929688,131.555693139355,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,156.801091099781,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1143.72002516497,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.445531957361462,120.734598085893,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,homo,0.000244971852252939,103.308409348345,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,759.691922040563,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,exp,0.445176873334078,79.8699293886005,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,homo,0.000244971852252939,106.702815854149,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,power,64.7214332302896,781.897815889942,5,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,exp,0.445587695585187,81.9292563284633,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,homo,0.000244971852252939,120.840907201069,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,power,79.9999508083439,882.527087701764,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,exp,0.445857313758623,95.5162392406684,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,homo,0.000244971852252939,121.463344717729,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,power,79.9999508083439,872.548924847101,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,exp,0.444910291354641,97.2381823693675,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-03,homo,0.000244971852252939,122.100853530572,5,3715,35,Dallas,msa,2,0.9,100,0
